"V1" "V2" "V3" "V4" "V5"
"1" 83.3371001623733 160.885221562436 1 1 22
"2" 91.5783155734574 164.699539729346 1 2 7
"3" 83.6736031328364 159.149819656912 2 3 9
"4" 88.1762420410349 167.671057307026 2 4 10
"5" 72.3307451239219 176.713892426129 2 5 17
"6" 84.4736094259565 163.790282182973 1 6 12
"7" 82.4964761001042 162.083874398119 2 7 14
"8" 89.0434224826494 169.055398725968 2 8 14
"9" 80.6513070762829 163.465721497349 1 9 7
"10" 81.6061575828176 158.934844816094 1 10 13
"11" 85.5159958599099 161.146073376489 1 11 6
"12" 82.9664892612702 163.673722448281 2 12 11
"13" 81.8084546574372 162.365660272838 2 13 16
"14" 94.4997915089248 167.449509444599 1 14 20
"15" 75.8376809324104 163.277235741591 2 15 22
"16" 81.1596452870054 160.238096227242 2 16 8
"17" 78.1630340609665 165.135764810214 2 17 9
"18" 82.5983995589406 159.343371832571 1 18 9
"19" 74.6736595159082 160.646330073548 1 19 22
"20" 86.3739147436496 154.501184682893 2 20 19
"21" 88.728149719052 172.096949153639 1 21 8
"22" 89.0046387197796 164.577543244967 2 22 10
"23" 77.2113357370202 165.850378497246 2 23 8
"24" 87.8477560044069 165.042402186696 2 24 9
"25" 87.1009845871016 163.806216291498 2 25 9
"26" 88.6408880865247 160.983292366211 1 26 9
"27" 84.5031613508226 170.166357507376 1 27 29
"28" 84.4130084786476 175.767982456282 1 28 34
"29" 83.0040373645551 169.355976865881 1 29 19
"30" 79.2210732107817 165.955657034357 1 30 11
"31" 81.0382003975613 164.341522429057 2 31 14
"32" 85.2629972323613 164.464849909993 2 32 16
"33" 85.2542289445631 161.902917288569 2 33 7
"34" 82.0994856723524 156.583298367475 1 34 10
"35" 85.4460283157455 166.144508885893 2 35 16
"36" 85.1051291261859 164.594996673905 2 36 9
"37" 85.1718474250482 165.495490229275 1 37 9
"38" 84.5049701407549 157.315813451147 2 38 9
"39" 85.2748670225174 162.726477118865 1 39 16
"40" 83.6316288595419 169.024275953442 2 40 17
"41" 82.0083652395508 164.791437546908 1 41 9
"42" 87.3279322946059 162.811496760695 1 42 8
"43" 82.5302298794494 157.229201237647 1 43 13
"44" 84.7042990666924 163.799325034973 1 44 11
"45" 78.2986696580211 163.136740898042 1 45 7
"46" 83.9236501634942 159.723558081751 2 46 21
"47" 87.697515448616 162.543543463389 2 47 6
"48" 84.6116860598372 170.30074358393 2 48 19
"49" 83.3983838315107 163.053878257339 1 49 9
"50" 76.5424816976919 163.229789416007 2 50 11
"51" 79.6440295974923 167.614335899301 2 51 10
"52" 77.3167780163975 166.799523436707 2 52 21
"53" 84.9518516868303 159.809463077931 2 53 17
"54" 83.1640382894157 164.994254612438 1 54 8
"55" 92.3291483514167 162.350752576834 2 55 23
"56" 80.2465844327988 162.755655029155 1 56 10
"57" 83.6778903233352 163.360378312421 2 57 7
"58" 91.5489430597584 164.807570432442 2 58 8
"59" 87.1953287470398 159.985606032666 2 59 16
"60" 85.8296113578647 161.323763786664 2 60 8
"61" 86.0114997849782 165.711768944712 1 61 41
"62" 77.0654755498702 172.104467872484 2 62 15
"63" 84.5530985734513 155.156266947785 1 63 26
"64" 88.0472607216093 167.38954108229 2 64 11
"65" 79.3921349935447 164.543463414383 1 65 11
"66" 81.0808432413723 168.588419912443 2 66 11
"67" 88.8624040507605 165.937586616679 2 67 9
"68" 83.5591058259944 163.130617605018 2 68 7
"69" 89.6362109938999 164.789308224175 2 69 14
"70" 85.5611609757499 169.420535872291 2 70 12
"71" 84.7112487521155 162.090314903136 1 71 6
"72" 83.2336706796929 163.286004630967 2 72 10
"73" 83.9808727996102 169.737838371261 1 73 15
"74" 87.8725679867973 159.579481398704 2 74 7
"75" 86.8006617724253 168.756929273223 2 75 10
"76" 82.2890145718886 163.192293755004 2 76 11
"77" 91.3855453112994 159.569819190667 2 77 15
"78" 90.718614590065 159.532354684874 2 78 11
"79" 88.1774226757739 167.075738149919 1 79 10
"80" 80.3219412932287 162.19900506804 2 80 11
"81" 75.134921155678 167.545683694571 2 81 26
"82" 82.302724596424 164.404349597547 2 82 8
"83" 83.7042854748353 161.625508784099 1 83 17
"84" 89.7497385963527 163.294049093256 2 84 17
"85" 88.9626455959007 158.271109373147 2 85 12
"86" 86.8492467254376 158.066576861974 2 86 6
"87" 92.4316798666983 158.043369958979 1 87 17
"88" 85.4283421956891 160.489729001721 2 88 11
"89" 89.9026078484874 157.778689633008 1 89 35
"90" 80.4827236074261 154.883490059198 2 90 38
"91" 85.1704713269753 166.599518761194 1 91 10
"92" 82.0346773765438 169.43402530009 2 92 12
"93" 78.7193229375662 156.38294968077 2 93 7
"94" 82.2681675697415 174.363995962776 1 94 29
"95" 89.2632294205244 167.028428207846 2 95 18
"96" 76.8522513068145 172.979968594335 1 96 16
"97" 82.6003620373173 159.885599461666 2 97 8
"98" 79.9282191288848 164.384963840859 1 98 10
"99" 82.3280450624559 166.573948305853 2 99 10
"100" 81.1932539527446 167.782175846353 1 100 12
"101" 79.7593434493585 157.689551837441 0 101 0
"102" 82.5368975938842 158.62615784353 2 102 22
"103" 88.1126607052705 163.674030297365 1 103 8
"104" 81.3870530616584 163.232425591208 2 104 10
"105" 86.3221407535909 163.316330934068 1 105 6
"106" 88.6281783864201 165.262868219668 2 106 8
"107" 80.2757573971882 160.703821745033 1 107 6
"108" 87.3265117619452 164.944002818162 1 108 8
"109" 76.7367911053418 166.549155893942 2 109 14
"110" 75.552703519414 159.454942686121 2 110 11
"111" 86.989296150109 159.971018181455 2 111 8
"112" 87.2448484556279 161.241314231259 1 112 13
"113" 89.7767556799206 156.080497828185 1 113 39
"114" 81.3903975424403 154.357965904166 2 114 6
"115" 87.4529546247928 152.329827274889 1 115 28
"116" 84.7195047633125 169.899009640657 2 116 27
"117" 86.0734224036877 162.409431143757 2 117 5
"118" 91.6806332425188 163.448500028994 1 118 11
"119" 77.8879995110885 163.329886690338 2 119 10
"120" 81.2715307576882 157.495199993448 2 120 20
"121" 79.3530177210959 161.925437082771 1 121 14
"122" 84.298055242636 162.400356302958 2 122 13
"123" 95.3609758337761 163.249971501189 1 123 14
"124" 84.3472313873341 160.105021123834 2 124 7
"125" 87.6416196295262 166.46609171763 2 125 17
"126" 77.9029657767542 155.813287708225 1 126 6
"127" 84.3854101241859 154.276324200391 1 127 26
"128" 87.2119218402711 169.907652614516 1 128 9
"129" 75.9334674567119 163.677063495474 1 129 17
"130" 87.3635049065749 164.881794813435 2 130 9
"131" 83.5674495024813 167.76329844895 2 131 10
"132" 80.0144232669896 166.679835832615 2 132 12
"133" 82.8468825450888 155.233047629307 2 133 21
"134" 84.3859724242861 161.169315532037 1 134 5
"135" 91.1859635192021 161.399026029913 2 135 14
"136" 85.3904280000498 166.711816829806 1 136 11
"137" 77.7491941517569 162.967264721352 2 137 13
"138" 82.2927050709963 169.771223643335 2 138 11
"139" 81.3306544966164 162.972685190693 1 139 12
"140" 85.9525549542476 157.965768013588 2 140 14
"141" 79.6754081833841 159.627976607674 2 141 8
"142" 78.003583687666 160.645250740201 1 142 32
"143" 80.9463162338677 164.773550614089 2 143 17
"144" 87.6774554694437 168.413559244075 0 144 0
"145" 81.6357247889589 156.324403451326 2 145 13
"146" 76.2441109594071 159.844374128641 1 146 17
"147" 82.9001008218715 164.51533797094 2 147 8
"148" 77.3252576544636 173.558572356145 2 148 18
"149" 82.1556765840082 157.318958198353 2 149 10
"150" 83.329307433408 164.254618362864 2 150 5
"151" 79.3805758127127 166.390017185139 1 151 9
"152" 79.0688357232573 169.935568518323 2 152 13
"153" 86.392145889849 156.780133909987 2 153 8
"154" 84.4497805021941 165.719938152385 2 154 12
"155" 87.6968032635721 158.704851446714 2 155 5
"156" 95.6869249129111 153.318231731687 0 156 0
"157" 84.3089508746882 167.556933358066 2 157 16
"158" 84.4858824826052 161.125878045787 2 158 5
"159" 79.5342943249109 170.85302008167 2 159 11
"160" 86.9894466593112 163.67196766916 2 160 8
"161" 90.4169522459244 169.654625964512 1 161 20
"162" 86.538787126012 171.105263519605 2 162 13
"163" 84.1376743120426 161.335132282616 2 163 5
"164" 85.3522319845485 157.300648626817 2 164 9
"165" 85.537874992099 164.689041630997 1 165 11
"166" 92.3236560329995 170.092203513498 2 166 17
"167" 81.8347601599103 168.300624791452 2 167 13
"168" 82.8908086736171 167.95606285461 2 168 18
"169" 79.8581184857643 163.359919610752 2 169 7
"170" 88.0617453358445 157.53472833014 2 170 13
"171" 80.1486662099441 164.492090066653 2 171 10
"172" 86.0463590511065 160.265542820868 1 172 8
"173" 80.1242022234052 160.158754769398 2 173 9
"174" 78.6343850074317 166.488679499193 2 174 8
"175" 84.0609966872155 161.013388470155 2 175 4
"176" 86.1910256717051 160.653498030543 2 176 6
"177" 80.9007037460992 158.612750729739 2 177 9
"178" 85.1879054644694 167.13193733092 2 178 15
"179" 91.3501016606672 160.575236095869 2 179 11
"180" 91.5023013530742 166.814315632616 1 180 6
"181" 87.5128478576533 163.280001179487 1 181 20
"182" 80.1648919275732 165.045092354813 1 182 9
"183" 78.2201754363891 158.403798746699 2 183 12
"184" 86.6603707661624 164.842470251968 1 184 13
"185" 78.6965411942173 164.711957392125 2 185 9
"186" 86.3073649129513 154.775174603304 1 186 18
"187" 90.4221515963082 162.783999381628 1 187 21
"188" 87.8015359730932 163.60697392897 2 188 7
"189" 95.0217788304169 161.52181522273 2 189 40
"190" 83.2664900527103 167.097698213458 2 190 9
"191" 81.2019398497768 159.418796160466 1 191 10
"192" 84.3367356768577 163.577486183367 1 192 13
"193" 88.2471403878518 162.038674388216 2 193 5
"194" 80.4837255889912 161.43274590617 1 194 5
"195" 79.7633717403867 166.773113930593 2 195 14
"196" 79.6998369857877 164.375416811975 1 196 11
"197" 73.5876454276116 163.203455435771 2 197 20
"198" 84.5829709496263 160.412540486555 1 198 5
"199" 82.0922323812087 163.562734665234 2 199 12
"200" 85.5437710095108 158.703706888931 2 200 10
"201" 77.581528912926 167.47144751416 0 201 0
"202" 83.8481107538036 155.812174373206 1 202 12
"203" 81.892478465239 166.359423243241 1 203 8
"204" 93.3509691485014 161.777806948764 1 204 29
"205" 86.9509402209413 162.740925292468 2 205 11
"206" 85.3831558124141 163.703865689281 2 206 7
"207" 83.8037716147683 163.532707573626 1 207 8
"208" 91.0796407660619 165.322201190641 2 208 8
"209" 85.6639972186509 173.020169769429 0 209 0
"210" 85.4674221145281 163.479028066651 1 210 8
"211" 81.584937597466 170.367915802779 2 211 17
"212" 79.2883541374496 164.281710079994 1 212 16
"213" 84.03992223151 163.971693100517 1 213 11
"214" 86.0124679229732 164.470970582849 1 214 10
"215" 84.6711103104428 166.059392786173 2 215 14
"216" 82.0828405103786 164.718575809107 2 216 10
"217" 88.138488993522 162.970625867826 2 217 6
"218" 89.8113065019486 165.623854608243 2 218 13
"219" 89.3252433434715 162.286827644155 2 219 16
"220" 86.8536769218258 162.012938661079 2 220 7
"221" 85.0312516650419 167.569863064722 1 221 26
"222" 84.1627105028323 155.167685998663 2 222 6
"223" 90.7462300105253 162.507082802268 1 223 14
"224" 84.8914148823234 165.019545511724 1 224 7
"225" 87.2075437647758 157.476432480429 1 225 18
"226" 86.708672508461 170.300143595546 2 226 10
"227" 86.8793787818834 164.889364782792 2 227 11
"228" 87.0752070835489 168.507968870107 2 228 35
"229" 86.3088788195933 160.598814287189 2 229 5
"230" 97.5574293340549 158.615369813557 2 230 20
"231" 82.1891645088303 152.945305595768 2 231 5
"232" 85.6877031197087 168.591475220133 1 232 11
"233" 89.3033554158141 161.790988498704 1 233 10
"234" 78.4647754074881 163.521097410247 2 234 7
"235" 76.1797744994394 166.208315836469 2 235 10
