"V1" "V2" "V3" "V4" "V5"
"1" 113.82872740213 165.847195493233 2 1 4
"2" 112.370798935821 166.201680959947 1 2 10
"3" 114.700872244876 166.315346477233 1 3 6
"4" 114.302115245801 165.69722427171 1 4 7
"5" 113.43656837353 167.58372426557 1 5 7
"6" 111.947903343374 166.717530743456 1 6 6
"7" 115.35714263386 166.28964095615 2 7 5
"8" 113.305779108052 165.085909341078 1 8 6
"9" 112.256812002079 165.986660418591 1 9 8
"10" 112.956166152352 166.495887467962 1 10 7
"11" 113.980579444712 167.468626297526 1 11 8
"12" 112.155293281688 166.159343984159 1 12 7
"13" 112.193935853765 164.92961914397 1 13 17
"14" 112.645879150065 166.250930508693 1 14 7
"15" 113.702557232851 166.240243242608 1 15 6
"16" 115.261676758142 164.922449143549 1 16 7
"17" 114.176829269736 166.275821498278 1 17 4
"18" 113.80828717923 166.604128682776 1 18 5
"19" 114.158593549161 166.532138153225 2 19 5
"20" 113.945851843988 167.098769312055 1 20 6
"21" 113.382243306946 166.785349593242 1 21 7
"22" 113.684025979692 166.054286929914 2 22 5
"23" 112.970937846689 165.098507304675 1 23 7
"24" 113.420144581301 166.205135038683 2 24 5
"25" 114.647797252245 164.85389315542 1 25 4
"26" 115.015742763248 165.937349879145 1 26 4
"27" 112.777549852886 166.06699182417 1 27 9
"28" 113.992002174207 166.472977331283 2 28 4
"29" 113.299961027363 166.367764807757 1 29 6
"30" 112.0839286315 166.162757813588 1 30 7
"31" 113.949002748586 166.098499690674 1 31 4
"32" 113.311512787793 167.492281689051 2 32 6
"33" 114.585147814984 164.731588243539 1 33 5
"34" 114.612853458729 164.993687865185 1 34 5
"35" 112.95213475062 166.964408770983 1 35 7
"36" 112.880290083352 165.408353348078 1 36 8
"37" 114.076071381034 167.264914138586 1 37 8
"38" 112.862607858309 166.50983565676 1 38 6
"39" 115.308366764845 164.089287239644 1 39 11
"40" 113.103169297709 166.350180359677 1 40 5
"41" 112.316266105235 166.420981950773 1 41 6
"42" 113.665688215381 167.422074682017 1 42 8
"43" 114.530716487776 166.291678931275 1 43 5
"44" 114.250852022189 167.160683767158 1 44 6
"45" 114.543735911372 165.767962620101 1 45 5
"46" 113.46335790399 165.706555788726 1 46 6
"47" 114.490747131242 165.854284595523 1 47 6
"48" 113.687825916598 165.763482322156 1 48 5
"49" 112.470122357989 165.701323312185 1 49 7
"50" 113.979971919207 166.422782175851 1 50 5
"51" 113.517056539548 167.771074785024 1 51 9
"52" 113.965993193107 165.21428031406 1 52 4
"53" 113.955948924484 166.208902505788 1 53 5
"54" 113.491498981321 166.685721189465 1 54 5
"55" 113.945389564841 167.032833275825 1 55 5
"56" 112.84876566032 165.358470748722 1 56 9
"57" 113.813624306091 166.77610538576 1 57 5
"58" 115.460905726491 166.292094202885 1 58 6
"59" 114.96118706549 165.116863542885 1 59 5
"60" 112.152455793325 166.583647275088 1 60 7
"61" 113.680976037951 165.956104075645 1 61 6
"62" 112.6688552006 166.726110490516 1 62 8
"63" 112.489174623584 166.683773211179 1 63 6
"64" 113.561571763475 164.352942619897 1 64 7
"65" 113.233274828909 167.087230696452 1 65 7
"66" 113.692562027032 166.309930840444 1 66 5
"67" 113.701640179641 164.649980496053 2 67 14
"68" 114.533454066366 165.181942366889 1 68 5
"69" 114.240546020192 164.53545291627 1 69 9
"70" 113.952892668409 165.514200234989 1 70 5
"71" 114.784500039156 165.838973766418 1 71 7
"72" 114.051876556034 167.447176210218 1 72 7
"73" 113.875549327796 165.915776276779 1 73 5
"74" 113.581201100052 166.122603492727 1 74 5
"75" 113.255403273251 167.367567424214 1 75 7
"76" 114.635096223127 165.597432928384 1 76 4
"77" 111.709106112101 166.475870315751 1 77 9
"78" 113.66463470467 166.177766225342 1 78 5
"79" 114.285811410527 166.581167544314 1 79 5
"80" 113.946177881369 167.322029723727 1 80 9
"81" 113.111479059501 167.030076372934 1 81 6
"82" 112.498588857684 165.763677656201 1 82 6
"83" 115.150316502562 166.008315114853 1 83 5
"84" 114.144001386046 165.901323037224 1 84 4
"85" 115.283337347363 167.842019045567 1 85 4
"86" 114.296483309049 165.679262532082 1 86 7
"87" 112.795988594894 165.992904939697 1 87 8
"88" 113.292793392984 165.908387993627 1 88 6
"89" 114.849029183977 165.628257014713 1 89 4
"90" 113.740854822124 166.913426755995 1 90 5
"91" 114.649840147476 165.115773086482 2 91 5
"92" 114.688510171079 164.730645360697 1 92 5
"93" 113.414523551892 165.622968474509 1 93 6
"94" 113.396173008968 166.304029661594 1 94 5
"95" 115.574905352437 165.531612002644 2 95 16
"96" 113.998947971669 165.879389869567 2 96 5
"97" 113.374588400695 166.214437823219 1 97 5
"98" 113.745429453494 166.048449975803 1 98 6
"99" 114.676977149931 166.637336511143 1 99 5
"100" 113.062057700673 165.884141731312 1 100 9
"101" 114.519189971253 166.536129225457 2 101 5
"102" 112.747039569209 166.702653198753 2 102 7
"103" 113.929196339609 166.566212569643 1 103 5
"104" 113.047002545011 167.195713524473 1 104 10
"105" 112.924419477537 166.767773637664 2 105 8
"106" 114.704428965545 166.096605780815 1 106 6
"107" 114.920446282939 166.533621423117 1 107 5
"108" 114.409922538073 166.248741764376 1 108 4
"109" 114.90115180261 167.613517085475 2 109 7
"110" 115.273088120065 166.05763633396 1 110 5
"111" 113.466578379575 166.343790460882 1 111 4
"112" 114.362883023228 166.200439543819 1 112 5
"113" 114.235868818889 165.701504418646 1 113 6
"114" 113.11098447742 165.630452346284 1 114 8
"115" 111.728040376128 166.282544285433 2 115 8
"116" 114.647523535961 166.793482738376 1 116 4
"117" 113.981468332185 165.340631998194 1 117 5
"118" 114.563583166044 166.742411276262 1 118 5
"119" 113.854267958785 165.479435134242 1 119 5
"120" 114.226950122723 166.766420075408 1 120 5
"121" 114.583925037852 164.954786313373 1 121 5
"122" 114.152316677975 165.238155985891 1 122 7
"123" 114.224020235531 167.114324641155 1 123 5
"124" 114.047149890541 165.885328638057 1 124 4
"125" 114.343683688511 165.296729266315 1 125 8
"126" 113.54153250191 166.096663315416 1 126 4
"127" 113.498666801874 167.460868979668 1 127 7
"128" 114.271015716457 165.50373054 1 128 7
"129" 114.342055565451 165.577840830593 1 129 8
"130" 112.640061807728 165.777155310257 1 130 8
"131" 114.274260820333 166.137431404693 1 131 4
"132" 114.146110407442 166.121517726647 1 132 3
"133" 113.554503192005 165.567911967146 1 133 5
"134" 112.76909018876 165.759836734797 1 134 9
"135" 113.137656668625 165.022020949935 1 135 5
"136" 113.171207864357 167.651998310463 1 136 7
"137" 113.202710364733 164.904455097337 1 137 6
"138" 114.507044617465 166.287802655675 1 138 5
"139" 113.932427825988 165.537059074379 1 139 4
"140" 114.918540127275 166.855495267637 1 140 6
"141" 112.669134736204 166.633013622359 1 141 7
"142" 113.685278837436 166.553859587972 1 142 6
"143" 114.842065404681 166.160654193414 2 143 5
"144" 113.84866203511 166.791496640204 1 144 6
"145" 122.391254243134 5.33187662648144 1 145 19
"146" 123.09054853599 3.0415196585121 1 146 14
"147" 118.975653061616 3.51024570780196 2 147 13
"148" 130.755986498242 4.77723273733893 2 148 20
"149" 117.691865487555 6.27795099419073 1 149 16
"150" 119.341088732769 4.44808841522438 1 150 18
"151" 121.070163338295 3.31830927608823 1 151 17
"152" 132.93466698536 2.17699716815044 1 152 29
"153" 123.343431371013 3.04312553090548 2 153 15
"154" 119.589627169958 6.86742940098828 1 154 14
"155" 125.533550765325 4.83624887880963 1 155 14
"156" 124.396375288329 6.92232270297757 1 156 15
"157" 119.140976912783 5.21261695698676 1 157 16
"158" 123.652531904909 6.07694266716848 1 158 13
"159" 119.493249880481 3.39933301809056 1 159 13
"160" 125.526405978262 4.27251095211156 2 160 16
"161" 119.283818711538 5.43068180311223 2 161 16
"162" 121.495135375732 2.56159459457378 1 162 25
"163" 123.631653075156 6.46474190695185 2 163 15
"164" 115.465252408568 4.36762745824141 1 164 12
"165" 122.040440612102 3.63629913779549 1 165 13
"166" 120.531155918235 3.53909265827542 2 166 16
"167" 127.499657919712 5.97524787705861 1 167 13
"168" 118.984967585636 4.17488543631004 1 168 17
"169" 116.422071023519 5.25319022296935 1 169 14
"170" 113.028507961631 6.63059688912107 1 170 15
"171" 117.661575632821 6.05919502609316 1 171 15
"172" 118.858062992027 5.05544310318482 1 172 13
"173" 119.091721428773 3.91339888346154 1 173 16
"174" 122.260794868315 3.23378230313391 1 174 13
"175" 125.36492431474 5.50124883361663 1 175 14
"176" 123.611813478391 2.70887026555704 1 176 13
"177" 119.008447431805 4.91224161011435 1 177 13
"178" 121.297055286051 6.24493796291234 1 178 14
"179" 116.656224348934 3.25925692790863 2 179 14
"180" 117.203286873422 3.15017653653771 1 180 15
"181" 116.187909745313 3.66696581625823 1 181 13
"182" 121.858927798388 6.11862368456471 1 182 15
"183" 116.246134538208 3.23046095278077 1 183 16
"184" 116.770826063459 2.95429028413123 1 184 13
"185" 117.59354538341 2.16121453543404 1 185 15
"186" 122.272803903163 5.16882829885483 1 186 14
"187" 121.237236626097 3.77293431298154 1 187 15
"188" 121.593261792534 4.63524618933992 1 188 13
"189" 119.316121918781 5.3854447559777 1 189 15
"190" 121.171484494004 4.24817432678938 1 190 14
"191" 117.238638140624 4.47491628052153 1 191 16
"192" 122.901469512335 5.20563204472039 1 192 13
"193" 123.462445961197 5.80527625492781 1 193 14
"194" 125.272863668699 6.14087038084955 1 194 17
"195" 118.057287945818 5.86359707300648 1 195 14
"196" 123.301071494171 4.09416735021942 1 196 19
"197" 122.75184353267 4.067826082097 1 197 13
"198" 114.62542924602 3.35236210761211 1 198 18
"199" 124.874426562152 5.27903360733098 1 199 15
"200" 125.659036951303 3.57725214838954 1 200 13
"201" 120.557640601526 4.25675855906428 1 201 13
"202" 122.896790069899 2.27740405434362 1 202 16
"203" 122.021279712953 4.1441680939104 1 203 13
"204" 122.175409993647 3.00507061430488 2 204 13
"205" 122.213174416487 3.61049756816174 1 205 15
"206" 127.278811910446 5.34741636798591 1 206 16
"207" 116.987322144623 6.50055908528297 1 207 19
"208" 128.392514808063 3.45245079213026 1 208 36
"209" 120.945257393679 2.29972440662672 1 209 19
"210" 123.540976409542 5.53025485962954 1 210 14
"211" 121.866622625045 4.58943591567878 1 211 14
"212" 118.695344850622 3.25652516835977 1 212 15
"213" 118.975001425379 3.32445721790876 1 213 14
"214" 118.371757395338 5.69523402935117 1 214 17
"215" 120.233121961005 4.71495884023746 2 215 13
"216" 118.454066434741 4.31478572812332 1 216 17
"217" 120.310323577292 5.66551543392267 1 217 13
"218" 118.302819485929 5.54936314114196 1 218 14
"219" 126.532868762385 3.06992302248694 1 219 13
"220" 121.8020474312 6.87171359675061 1 220 15
"221" 124.311619539631 4.024310150484 1 221 15
"222" 121.237721096455 4.91500672421149 1 222 12
"223" 113.705892102709 3.64073269363362 1 223 17
"224" 122.731896107945 6.85819578865071 1 224 14
"225" 122.977194317521 4.91976054153962 1 225 13
"226" 126.045043547983 6.15801715884007 1 226 14
"227" 117.683897987805 3.50299255765521 1 227 16
"228" 114.479369757209 6.73480948833544 1 228 24
"229" 115.036209531168 3.97135106750947 1 229 18
"230" 122.891644559038 3.37933918276958 1 230 16
"231" 116.148265417562 5.35665727301517 1 231 15
"232" 118.436064403052 5.28203917861153 1 232 13
"233" 121.99807463068 5.72922637584461 1 233 15
"234" 125.594710359435 4.66150556782961 1 234 16
"235" 125.885733009085 6.69451260865749 1 235 17
"236" 111.368507193269 4.76057231213862 2 236 20
"237" 123.720011264715 6.00267825309595 1 237 12
"238" 119.989054309039 5.01865688396831 1 238 12
"239" 124.576206249982 4.49814022363034 1 239 14
"240" 117.751056093201 4.11857268238798 1 240 13
"241" 112.397900166711 2.7515895142362 2 241 32
"242" 120.589421578146 4.26889353323216 1 242 13
"243" 120.367229719977 4.46287771326853 1 243 15
"244" 122.931956668945 4.32284704072838 1 244 16
"245" 125.928391227627 6.15685784906352 1 245 15
"246" 123.829159038004 4.10104420358421 1 246 16
"247" 121.022084705924 5.39176891700048 1 247 13
"248" 120.209988313101 4.08747560034815 1 248 15
"249" 127.308558251964 4.0589432147287 1 249 19
"250" 120.769228265758 5.82970568350902 1 250 13
"251" 124.080265476654 4.12122290010271 1 251 15
"252" 123.025633962241 3.06932209824596 1 252 15
"253" 130.606979329322 6.0311933269729 1 253 15
"254" 124.444573635314 7.29336984044591 1 254 16
"255" 124.521086722986 6.3919007070929 1 255 13
"256" 126.653926056901 5.65553811312167 1 256 15
"257" 120.880828742657 5.85503241068897 1 257 13
"258" 120.140815799171 3.46795580427317 2 258 15
"259" 123.536153188402 1.73501174723348 1 259 18
"260" 119.408643343231 4.46249778474592 1 260 17
"261" 115.189518962179 5.88459743889274 1 261 16
"262" 119.340873525186 3.3627649343792 1 262 13
"263" 123.037483706771 4.7702465538859 1 263 14
"264" 114.806920865302 5.03851395004717 1 264 17
"265" 122.939717014394 3.14105063400621 1 265 16
"266" 122.803150256821 4.8793468589084 1 266 16
"267" 116.51814131797 3.03825019275762 1 267 15
"268" 120.857810314785 5.48838270177038 1 268 13
"269" 124.555179342292 4.88837437699441 1 269 14
"270" 126.972604131052 3.960976469527 1 270 18
"271" 118.435767506334 3.57846726492194 1 271 14
"272" 119.548260829877 3.78431386446074 1 272 22
"273" 129.703591519913 6.79712361017458 1 273 15
"274" 122.071086595449 6.72906139857609 1 274 15
"275" 118.097316646131 4.05316239252441 1 275 16
"276" 122.327119019916 4.97307494997306 1 276 13
"277" 124.53080906367 3.55506406310373 1 277 13
"278" 123.826058575845 4.83847223472077 1 278 15
"279" 121.994990509616 3.97990240864896 2 279 13
"280" 122.704165144482 3.57689020395117 1 280 14
"281" 127.521859862823 3.42513055834539 1 281 20
"282" 114.459429832679 4.79803213834722 1 282 18
"283" 130.58105738802 5.87841247357288 1 283 16
"284" 120.042950653558 3.66381234346984 1 284 13
"285" 125.452987278054 4.94110350571331 1 285 13
"286" 127.551271071878 3.88417696049334 1 286 20
"287" 119.098399707598 4.38108623940855 1 287 16
"288" 123.374112259728 3.42502744690194 1 288 16
"289" 123.773887409849 4.97885672544315 1 289 15
"290" 118.498702069323 3.05828586391233 1 290 16
"291" 119.576863335744 5.75758288250176 1 291 13
"292" 124.346193278003 5.18692236619785 1 292 15
"293" 121.637748361724 6.05253842760283 1 293 14
"294" 125.172686963421 6.48020664149167 1 294 16
"295" 121.972458759031 1.81342663647793 1 295 14
"296" 120.58721496788 6.18014089519145 1 296 12
"297" 119.444634583384 4.68329854136463 1 297 18
"298" 118.759977532511 4.23927000860313 1 298 19
"299" 124.06049856124 2.0571048867674 1 299 16
"300" 119.08314734687 6.68383601497209 1 300 18
"301" 117.70242426359 4.80441959718079 2 301 14
"302" 115.640283160405 5.27636368310458 1 302 14
"303" 120.44075799327 4.03847511409392 1 303 12
"304" 125.240778955908 5.08879117563461 1 304 20
"305" 123.391045915635 5.70920688746813 1 305 15
"306" 121.686604813052 3.9660568493001 2 306 15
"307" 116.786868825807 5.98553551179286 2 307 14
"308" 117.329604633836 5.22022147034419 1 308 18
"309" 125.025672002958 3.72684485767498 1 309 15
"310" 120.763820004778 3.28088257663253 1 310 16
"311" 125.395434827064 5.62023007269276 1 311 15
"312" 120.406165839095 3.93376417334444 1 312 13
"313" 120.674167682659 3.55538267092681 1 313 14
"314" 124.231761263109 6.53164600632496 1 314 14
"315" 120.311218938988 4.75732459813326 1 315 12
"316" 122.068399541737 2.74154228605585 2 316 14
"317" 120.570030065867 4.59181194179653 1 317 13
"318" 117.453160362032 4.34474779814352 1 318 14
"319" 125.986404134931 4.76761526877559 1 319 17
"320" 118.538923623543 6.29629979673479 1 320 18
"321" 120.234554584517 3.82985815675349 1 321 12
"322" 122.313127676381 3.3813663135429 1 322 12
"323" 120.947797906765 6.96140357890431 1 323 19
"324" 116.071219872922 4.21765289520912 1 324 16
"325" 125.174149798163 3.04756825424984 1 325 15
"326" 114.727069535741 4.17458401957134 1 326 16
"327" 122.412432601779 6.61570690212117 1 327 15
"328" 118.133666993968 4.30813552904469 1 328 15
"329" 117.743867369432 6.25020554107367 1 329 16
"330" 121.222558407301 4.6518421247344 1 330 12
"331" 120.670082033744 2.68878353550291 1 331 16
"332" 121.383737424729 4.2411652887906 1 332 13
"333" 124.792396410536 5.44760559848252 1 333 14
"334" 129.276999901685 4.75508601505969 1 334 20
"335" 120.362538959861 5.58500593060493 1 335 12
"336" 121.112656459891 3.48443595463453 1 336 17
"337" 122.693447576923 4.90786164056461 1 337 16
"338" 118.628242204077 3.71975238885466 1 338 14
"339" 121.762107479666 3.51817137487401 1 339 14
"340" 115.844282125696 3.18791843205301 1 340 15
"341" 122.412502567788 5.53108762931419 1 341 14
"342" 118.754975788739 4.63613588404075 2 342 14
"343" 130.891041964018 4.63583379911403 1 343 19
"344" 117.89713340866 2.94576070022963 1 344 15
"345" 125.310439358451 3.07925048702777 1 345 16
"346" 121.683027644851 4.58445815002971 1 346 14
"347" 122.791811266787 4.49769400887089 1 347 15
"348" 118.463818207293 5.07046265029368 1 348 14
"349" 122.525651347634 5.2843266026179 1 349 19
"350" 118.782803517554 4.55564685074234 1 350 13
"351" 115.237596705856 4.40085128094821 2 351 18
"352" 124.743943410597 4.30811144658089 1 352 12
"353" 120.390391996264 4.40470067125772 1 353 14
"354" 129.571815762197 5.43117041630501 2 354 17
"355" 123.158924166552 2.99611644910175 1 355 14
"356" 128.140948726069 5.43636258792794 1 356 15
"357" 118.046556470649 4.32282312026765 2 357 16
"358" 126.387563999622 5.90891860865454 1 358 27
"359" 125.624485547985 5.2746871833077 1 359 16
"360" 127.320269651889 6.11829045142165 1 360 12
"361" 122.282914883626 4.19781421298675 1 361 13
"362" 124.827059064227 3.38198116793227 1 362 15
"363" 119.658628487097 2.79363217025813 2 363 15
"364" 121.923039883739 4.67669275333931 1 364 14
"365" 128.195502015899 4.8334999147304 1 365 25
"366" 116.570310906139 3.5480833248293 1 366 17
"367" 114.976263507757 5.81128448323336 1 367 13
"368" 119.92815287887 3.75199520521646 1 368 13
"369" 123.209321945052 3.79730647957571 1 369 15
"370" 124.1969730542 6.85798096189244 1 370 14
"371" 125.057680882577 4.92470546336219 1 371 16
"372" 123.442769569081 3.96582066092943 1 372 17
"373" 124.09521287525 4.07132362656079 2 373 15
"374" 118.083574632418 4.49243576217157 1 374 13
"375" 115.163560993942 4.90316246548107 1 375 16
"376" 117.596758389902 5.49448320114089 1 376 19
"377" 116.024620300288 5.29463436130643 1 377 14
"378" 120.577252635221 3.39868805639921 1 378 16
"379" 112.397577816724 3.59340905019536 1 379 24
"380" 122.381804983332 3.53040656874306 1 380 13
"381" 116.762562111122 4.30565806689649 1 381 18
"382" 132.923867422633 4.06784143920768 1 382 36
"383" 123.800174677052 1.98268825120254 1 383 17
"384" 120.016529919335 5.78797515281985 1 384 15
"385" 125.588091859536 5.33018426890629 1 385 15
"386" 119.85566240519 5.20550923296093 1 386 13
"387" 119.659211626826 4.72559332768269 1 387 14
"388" 126.632340565221 5.24866938538151 1 388 15
"389" 129.660359572854 4.54236624280408 1 389 21
"390" 117.911035911952 1.86871594694149 1 390 21
"391" 126.752821382601 4.22391444024856 1 391 19
