"V1" "V2" "V3"
"1" 35.9107110523133 824.567002470456 1
"2" 316.859085105458 522.648171077988 1
"3" 708.349339486114 444.253903357242 1
"4" 777.200060021514 559.62620388808 1
"5" 38.7346925865708 820.405811521433 2
"6" 34.774847121761 830.718147961481 2
"7" 30.9650438674351 822.82864360688 2
"8" 27.8962235336368 817.149110315229 2
"9" 34.1970092701215 824.079430165818 2
"10" 32.5129110124247 831.621351437791 2
"11" 35.3246322980567 825.151704800317 2
"12" 34.4350266101547 823.358540001655 2
"13" 36.0390680970903 824.156463124796 2
"14" 33.6995324925919 832.24410521988 2
"15" 35.7678640038212 832.111235016633 2
"16" 42.6182090672355 827.078116432605 2
"17" 33.4066012434734 823.971058438872 2
"18" 36.2420420544938 822.332127005503 2
"19" 33.2140284694299 829.372328049137 2
"20" 37.6190099800998 824.959441963922 2
"21" 36.1717276616328 824.312263283231 2
"22" 36.0336075025731 824.266675535344 2
"23" 34.4743024295505 827.908079632077 2
"24" 34.5304588050875 823.078075520545 2
"25" 27.7367707901603 816.998375719753 2
"26" 37.6065767832105 822.435035255634 2
"27" 35.387058065555 824.724222168667 2
"28" 30.2900117863454 829.869022079474 2
"29" 539.068558407317 916.367648789881 2
"30" 626.910754673164 554.419750138124 2
"31" 758.85148739733 575.09509501751 2
"32" 34.1795467399186 828.013922927802 3
"33" 33.6158523460023 832.199384635374 3
"34" 34.6914913247165 830.772634458989 3
"35" 34.4234596276827 827.939416814548 3
"36" 31.1340625805782 821.835422000154 3
"37" 37.9299602358688 823.930868906698 3
"38" 33.2950852735193 823.790680331998 3
"39" 35.0589531650726 821.803053868345 3
"40" 36.6437434767593 831.473600598905 3
"41" 33.9472938806809 824.058078032503 3
"42" 30.980443421911 828.623600186524 3
"43" 29.3353296399425 828.501453902331 3
"44" 33.6030267142061 832.450857899401 3
"45" 37.3156300545614 824.035285513607 3
"46" 33.3398819109176 823.920525047664 3
"47" 34.4882222452491 828.075985762624 3
"48" 34.3165259658767 827.630124019975 3
"49" 35.5165276862474 823.606218074246 3
"50" 37.1977879229329 823.939129656539 3
"51" 39.1707473315832 817.228145205162 3
"52" 34.429867096692 823.584824473207 3
"53" 39.6516833031987 831.729499543903 3
"54" 37.7690131581313 825.901051006325 3
"55" 34.3103701656507 824.834960763805 3
"56" 34.5061268293078 822.848366642178 3
"57" 30.4068285967417 829.99120009114 3
"58" 30.7232359796395 830.389532360989 3
"59" 34.2259382850159 823.394169201247 3
"60" 41.9659236495366 825.355704529668 3
"61" 34.8679457945526 822.740224827493 3
"62" 38.9489058930085 823.328631024573 3
"63" 39.1721322062635 820.67853513702 3
"64" 34.1349611587468 830.442302790248 3
"65" 33.9133145441779 824.216458704101 3
"66" 29.4941186936105 829.259015321464 3
"67" 39.8603312674623 829.494837736082 3
"68" 34.4628546683156 827.544353814399 3
"69" 37.6181415241949 825.270081845286 3
"70" 34.5028309727688 830.76156876424 3
"71" 33.6514656377848 825.754964164664 3
