1	Tiempo: 0.000000
2501	Tiempo: 0.000016
5001	Tiempo: 0.000032
7501	Tiempo: 0.000048
10001	Tiempo: 0.000065
12501	Tiempo: 0.000079
15001	Tiempo: 0.000095
17501	Tiempo: 0.000112
20001	Tiempo: 0.000127
22501	Tiempo: 0.000143
25001	Tiempo: 0.000160
27501	Tiempo: 0.000182
30001	Tiempo: 0.000191
32501	Tiempo: 0.000206
35001	Tiempo: 0.000222
37501	Tiempo: 0.000237
40001	Tiempo: 0.000259
42501	Tiempo: 0.000270
45001	Tiempo: 0.000314
47501	Tiempo: 0.000301
50001	Tiempo: 0.000316
52501	Tiempo: 0.000333
55001	Tiempo: 0.000348
57501	Tiempo: 0.000364
60001	Tiempo: 0.000381
62501	Tiempo: 0.000406
65001	Tiempo: 0.000411
67501	Tiempo: 0.000427
70001	Tiempo: 0.001535
72501	Tiempo: 0.000488
75001	Tiempo: 0.000475
77501	Tiempo: 0.000490
80001	Tiempo: 0.000507
82501	Tiempo: 0.000521
85001	Tiempo: 0.000547
87501	Tiempo: 0.000341
90001	Tiempo: 0.000350
92501	Tiempo: 0.000454
95001	Tiempo: 0.000386
97501	Tiempo: 0.000379
100001	Tiempo: 0.000465
102501	Tiempo: 0.000399
105001	Tiempo: 0.000418
107501	Tiempo: 0.000473
110001	Tiempo: 0.000482
112501	Tiempo: 0.000494
115001	Tiempo: 0.000583
117501	Tiempo: 0.000595
120001	Tiempo: 0.000643
122501	Tiempo: 0.000596
125001	Tiempo: 0.000526
127501	Tiempo: 0.000545
130001	Tiempo: 0.000823
132501	Tiempo: 0.000847
135001	Tiempo: 0.000527
137501	Tiempo: 0.000773
140001	Tiempo: 0.000889
142501	Tiempo: 0.000905
145001	Tiempo: 0.000566
147501	Tiempo: 0.000580
150001	Tiempo: 0.000588
152501	Tiempo: 0.000773
155001	Tiempo: 0.000752
157501	Tiempo: 0.000723
160001	Tiempo: 0.000629
162501	Tiempo: 0.000697
165001	Tiempo: 0.000735
167501	Tiempo: 0.000784
170001	Tiempo: 0.000824
172501	Tiempo: 0.001097
175001	Tiempo: 0.000684
177501	Tiempo: 0.000693
180001	Tiempo: 0.000765
182501	Tiempo: 0.000807
185001	Tiempo: 0.000867
187501	Tiempo: 0.000736
190001	Tiempo: 0.000808
192501	Tiempo: 0.000768
195001	Tiempo: 0.000839
197501	Tiempo: 0.001259
200001	Tiempo: 0.000784
202501	Tiempo: 0.000803
205001	Tiempo: 0.000814
207501	Tiempo: 0.000825
210001	Tiempo: 0.000830
212501	Tiempo: 0.000841
215001	Tiempo: 0.000847
217501	Tiempo: 0.000856
220001	Tiempo: 0.000863
222501	Tiempo: 0.000892
225001	Tiempo: 0.000885
227501	Tiempo: 0.000894
230001	Tiempo: 0.000900
232501	Tiempo: 0.000926
235001	Tiempo: 0.000930
237501	Tiempo: 0.000934
240001	Tiempo: 0.000941
242501	Tiempo: 0.000964
245001	Tiempo: 0.000989
247501	Tiempo: 0.000978
250001	Tiempo: 0.001024
252501	Tiempo: 0.001120
255001	Tiempo: 0.001016
257501	Tiempo: 0.001030
260001	Tiempo: 0.001025
262501	Tiempo: 0.001040
265001	Tiempo: 0.001049
267501	Tiempo: 0.001053
270001	Tiempo: 0.001066
272501	Tiempo: 0.001075
275001	Tiempo: 0.001759
277501	Tiempo: 0.001100
280001	Tiempo: 0.001109
282501	Tiempo: 0.001118
285001	Tiempo: 0.001133
287501	Tiempo: 0.001144
290001	Tiempo: 0.001148
292501	Tiempo: 0.001169
295001	Tiempo: 0.001164
297501	Tiempo: 0.001223
300001	Tiempo: 0.001196
302501	Tiempo: 0.001254
305001	Tiempo: 0.001208
307501	Tiempo: 0.001223
310001	Tiempo: 0.001229
312501	Tiempo: 0.001339
315001	Tiempo: 0.001248
317501	Tiempo: 0.001304
320001	Tiempo: 0.001266
322501	Tiempo: 0.001293
325001	Tiempo: 0.001338
327501	Tiempo: 0.001289
330001	Tiempo: 0.001323
332501	Tiempo: 0.001319
335001	Tiempo: 0.001326
337501	Tiempo: 0.001335
340001	Tiempo: 0.001340
342501	Tiempo: 0.001365
345001	Tiempo: 0.001365
347501	Tiempo: 0.001387
350001	Tiempo: 0.001436
352501	Tiempo: 0.001400
355001	Tiempo: 0.001479
357501	Tiempo: 0.001418
360001	Tiempo: 0.001425
362501	Tiempo: 0.001444
365001	Tiempo: 0.001449
367501	Tiempo: 0.001458
370001	Tiempo: 0.001469
372501	Tiempo: 0.001476
375001	Tiempo: 0.001499
377501	Tiempo: 0.001509
380001	Tiempo: 0.001604
382501	Tiempo: 0.001523
385001	Tiempo: 0.001537
387501	Tiempo: 0.001545
390001	Tiempo: 0.001551
392501	Tiempo: 0.001561
395001	Tiempo: 0.001564
397501	Tiempo: 0.001596
400001	Tiempo: 0.001588
402501	Tiempo: 0.001598
405001	Tiempo: 0.001624
407501	Tiempo: 0.001614
410001	Tiempo: 0.001663
412501	Tiempo: 0.001656
415001	Tiempo: 0.001655
417501	Tiempo: 0.001660
420001	Tiempo: 0.001666
422501	Tiempo: 0.001681
425001	Tiempo: 0.001680
427501	Tiempo: 0.001696
430001	Tiempo: 0.001706
432501	Tiempo: 0.001713
435001	Tiempo: 0.001736
437501	Tiempo: 0.001783
440001	Tiempo: 0.001862
442501	Tiempo: 0.001758
445001	Tiempo: 0.001765
447501	Tiempo: 0.001775
450001	Tiempo: 0.001804
452501	Tiempo: 0.001799
455001	Tiempo: 0.001806
457501	Tiempo: 0.001815
460001	Tiempo: 0.001835
462501	Tiempo: 0.001834
465001	Tiempo: 0.001844
467501	Tiempo: 0.001860
470001	Tiempo: 0.001878
472501	Tiempo: 0.001884
475001	Tiempo: 0.001881
477501	Tiempo: 0.001912
480001	Tiempo: 0.001927
482501	Tiempo: 0.001905
485001	Tiempo: 0.001926
487501	Tiempo: 0.001928
490001	Tiempo: 0.001971
492501	Tiempo: 0.001998
495001	Tiempo: 0.001964
497501	Tiempo: 0.001968
500001	Tiempo: 0.001985
502501	Tiempo: 0.002110
505001	Tiempo: 0.002404
507501	Tiempo: 0.002012
510001	Tiempo: 0.002027
512501	Tiempo: 0.002029
515001	Tiempo: 0.002040
517501	Tiempo: 0.002046
520001	Tiempo: 0.002063
522501	Tiempo: 0.002070
525001	Tiempo: 0.002086
527501	Tiempo: 0.002094
530001	Tiempo: 0.002126
532501	Tiempo: 0.002110
535001	Tiempo: 0.002127
537501	Tiempo: 0.002132
540001	Tiempo: 0.002153
542501	Tiempo: 0.002153
545001	Tiempo: 0.002162
547501	Tiempo: 0.002203
550001	Tiempo: 0.002192
552501	Tiempo: 0.002199
555001	Tiempo: 0.002236
557501	Tiempo: 0.002219
560001	Tiempo: 0.002258
562501	Tiempo: 0.002249
565001	Tiempo: 0.002231
567501	Tiempo: 0.002237
570001	Tiempo: 0.002251
572501	Tiempo: 0.002259
575001	Tiempo: 0.002279
577501	Tiempo: 0.002288
580001	Tiempo: 0.002299
582501	Tiempo: 0.002302
585001	Tiempo: 0.002322
587501	Tiempo: 0.002326
590001	Tiempo: 0.002452
592501	Tiempo: 0.002345
595001	Tiempo: 0.002366
597501	Tiempo: 0.002356
600001	Tiempo: 0.002369
602501	Tiempo: 0.002386
605001	Tiempo: 0.002385
607501	Tiempo: 0.002394
610001	Tiempo: 0.002408
612501	Tiempo: 0.002420
615001	Tiempo: 0.002459
617501	Tiempo: 0.002448
620001	Tiempo: 0.002448
622501	Tiempo: 0.002458
625001	Tiempo: 0.002480
627501	Tiempo: 0.002474
630001	Tiempo: 0.002503
632501	Tiempo: 0.002490
635001	Tiempo: 0.002501
637501	Tiempo: 0.002520
640001	Tiempo: 0.002527
642501	Tiempo: 0.002559
645001	Tiempo: 0.002551
647501	Tiempo: 0.002555
650001	Tiempo: 0.002565
652501	Tiempo: 0.002591
655001	Tiempo: 0.002591
657501	Tiempo: 0.002639
660001	Tiempo: 0.002621
662501	Tiempo: 0.002620
665001	Tiempo: 0.002640
667501	Tiempo: 0.002638
670001	Tiempo: 0.002652
672501	Tiempo: 0.002669
675001	Tiempo: 0.002663
677501	Tiempo: 0.002684
680001	Tiempo: 0.002688
682501	Tiempo: 0.002698
685001	Tiempo: 0.002704
687501	Tiempo: 0.002718
690001	Tiempo: 0.002728
692501	Tiempo: 0.002746
695001	Tiempo: 0.002756
697501	Tiempo: 0.002761
700001	Tiempo: 0.002762
702501	Tiempo: 0.002777
705001	Tiempo: 0.002786
707501	Tiempo: 0.002797
710001	Tiempo: 0.002807
712501	Tiempo: 0.002817
715001	Tiempo: 0.002836
717501	Tiempo: 0.002833
720001	Tiempo: 0.002849
722501	Tiempo: 0.002855
725001	Tiempo: 0.002885
727501	Tiempo: 0.002868
730001	Tiempo: 0.002885
732501	Tiempo: 0.002903
735001	Tiempo: 0.002911
737501	Tiempo: 0.002919
740001	Tiempo: 0.002923
742501	Tiempo: 0.002943
745001	Tiempo: 0.002965
747501	Tiempo: 0.002961
750001	Tiempo: 0.002966
752501	Tiempo: 0.002967
755001	Tiempo: 0.002976
757501	Tiempo: 0.003004
760001	Tiempo: 0.003021
762501	Tiempo: 0.003028
765001	Tiempo: 0.003040
767501	Tiempo: 0.003050
770001	Tiempo: 0.003055
772501	Tiempo: 0.003057
775001	Tiempo: 0.003073
777501	Tiempo: 0.003108
780001	Tiempo: 0.003088
782501	Tiempo: 0.003146
785001	Tiempo: 0.003107
787501	Tiempo: 0.003123
790001	Tiempo: 0.003114
792501	Tiempo: 0.003132
795001	Tiempo: 0.003157
797501	Tiempo: 0.003160
800001	Tiempo: 0.003175
802501	Tiempo: 0.003186
805001	Tiempo: 0.003186
807501	Tiempo: 0.003210
810001	Tiempo: 0.003226
812501	Tiempo: 0.003226
815001	Tiempo: 0.003223
817501	Tiempo: 0.003241
820001	Tiempo: 0.003248
822501	Tiempo: 0.003277
825001	Tiempo: 0.003254
827501	Tiempo: 0.003285
830001	Tiempo: 0.003280
832501	Tiempo: 0.003302
835001	Tiempo: 0.003299
837501	Tiempo: 0.003317
840001	Tiempo: 0.003320
842501	Tiempo: 0.003337
845001	Tiempo: 0.003335
847501	Tiempo: 0.003356
850001	Tiempo: 0.003405
852501	Tiempo: 0.003379
855001	Tiempo: 0.003370
857501	Tiempo: 0.003403
860001	Tiempo: 0.003410
862501	Tiempo: 0.003432
865001	Tiempo: 0.003442
867501	Tiempo: 0.003449
870001	Tiempo: 0.003471
872501	Tiempo: 0.003452
875001	Tiempo: 0.003472
877501	Tiempo: 0.003523
880001	Tiempo: 0.003487
882501	Tiempo: 0.003493
885001	Tiempo: 0.003513
887501	Tiempo: 0.003516
890001	Tiempo: 0.003547
892501	Tiempo: 0.003538
895001	Tiempo: 0.003553
897501	Tiempo: 0.003574
900001	Tiempo: 0.003573
902501	Tiempo: 0.003580
905001	Tiempo: 0.003585
907501	Tiempo: 0.003594
910001	Tiempo: 0.003602
912501	Tiempo: 0.003612
915001	Tiempo: 0.003623
917501	Tiempo: 0.003632
920001	Tiempo: 0.003650
922501	Tiempo: 0.003648
925001	Tiempo: 0.003659
927501	Tiempo: 0.003682
930001	Tiempo: 0.003716
932501	Tiempo: 0.003691
935001	Tiempo: 0.003708
937501	Tiempo: 0.003717
940001	Tiempo: 0.003734
942501	Tiempo: 0.003729
945001	Tiempo: 0.003739
947501	Tiempo: 0.003744
950001	Tiempo: 0.003754
952501	Tiempo: 0.003781
955001	Tiempo: 0.003783
957501	Tiempo: 0.003807
960001	Tiempo: 0.003812
962501	Tiempo: 0.003809
965001	Tiempo: 0.003805
967501	Tiempo: 0.003825
970001	Tiempo: 0.003833
972501	Tiempo: 0.003848
975001	Tiempo: 0.003856
977501	Tiempo: 0.003914
980001	Tiempo: 0.003880
982501	Tiempo: 0.003900
985001	Tiempo: 0.003936
987501	Tiempo: 0.003922
990001	Tiempo: 0.003920
992501	Tiempo: 0.003934
995001	Tiempo: 0.003942
997501	Tiempo: 0.004283
1000001	Tiempo: 0.004068
