1	Tiempo: 0.000073
2501	Tiempo: 0.000109
5001	Tiempo: 0.000120
7501	Tiempo: 0.000119
10001	Tiempo: 0.000161
12501	Tiempo: 0.000135
15001	Tiempo: 0.000143
17501	Tiempo: 0.000166
20001	Tiempo: 0.000239
22501	Tiempo: 0.000231
25001	Tiempo: 0.000214
27501	Tiempo: 0.000313
30001	Tiempo: 0.000237
32501	Tiempo: 0.000266
35001	Tiempo: 0.000288
37501	Tiempo: 0.000254
40001	Tiempo: 0.000282
42501	Tiempo: 0.000314
45001	Tiempo: 0.000315
47501	Tiempo: 0.000320
50001	Tiempo: 0.000318
52501	Tiempo: 0.000330
55001	Tiempo: 0.000343
57501	Tiempo: 0.000338
60001	Tiempo: 0.000397
62501	Tiempo: 0.000377
65001	Tiempo: 0.000402
67501	Tiempo: 0.000401
70001	Tiempo: 0.000412
72501	Tiempo: 0.000416
75001	Tiempo: 0.000430
77501	Tiempo: 0.000481
80001	Tiempo: 0.000470
82501	Tiempo: 0.000474
85001	Tiempo: 0.000489
87501	Tiempo: 0.000516
90001	Tiempo: 0.000500
92501	Tiempo: 0.000461
95001	Tiempo: 0.000334
97501	Tiempo: 0.000451
100001	Tiempo: 0.000540
102501	Tiempo: 0.000406
105001	Tiempo: 0.000507
107501	Tiempo: 0.000547
110001	Tiempo: 0.000607
112501	Tiempo: 0.000641
115001	Tiempo: 0.000640
117501	Tiempo: 0.000553
120001	Tiempo: 0.000566
122501	Tiempo: 0.000566
125001	Tiempo: 0.000428
127501	Tiempo: 0.000424
130001	Tiempo: 0.000460
132501	Tiempo: 0.000612
135001	Tiempo: 0.001390
137501	Tiempo: 0.000854
140001	Tiempo: 0.000466
142501	Tiempo: 0.000764
145001	Tiempo: 0.000817
147501	Tiempo: 0.000777
150001	Tiempo: 0.000700
152501	Tiempo: 0.000613
155001	Tiempo: 0.000817
157501	Tiempo: 0.000819
160001	Tiempo: 0.000808
162501	Tiempo: 0.000620
165001	Tiempo: 0.000582
167501	Tiempo: 0.000701
170001	Tiempo: 0.000600
172501	Tiempo: 0.000655
175001	Tiempo: 0.000729
177501	Tiempo: 0.000689
180001	Tiempo: 0.000749
182501	Tiempo: 0.000923
185001	Tiempo: 0.000592
187501	Tiempo: 0.000791
190001	Tiempo: 0.000952
192501	Tiempo: 0.000606
195001	Tiempo: 0.000654
197501	Tiempo: 0.000622
200001	Tiempo: 0.000680
202501	Tiempo: 0.000737
205001	Tiempo: 0.000858
207501	Tiempo: 0.000677
210001	Tiempo: 0.000696
212501	Tiempo: 0.001059
215001	Tiempo: 0.000905
217501	Tiempo: 0.000673
220001	Tiempo: 0.001193
222501	Tiempo: 0.001626
225001	Tiempo: 0.001128
227501	Tiempo: 0.000949
230001	Tiempo: 0.000760
232501	Tiempo: 0.001724
235001	Tiempo: 0.000976
237501	Tiempo: 0.001412
240001	Tiempo: 0.000736
242501	Tiempo: 0.000805
245001	Tiempo: 0.001006
247501	Tiempo: 0.000787
250001	Tiempo: 0.000912
252501	Tiempo: 0.000768
255001	Tiempo: 0.000936
257501	Tiempo: 0.001026
260001	Tiempo: 0.001235
262501	Tiempo: 0.001028
265001	Tiempo: 0.000812
267501	Tiempo: 0.000896
270001	Tiempo: 0.000820
272501	Tiempo: 0.000830
275001	Tiempo: 0.000857
277501	Tiempo: 0.000850
280001	Tiempo: 0.000911
282501	Tiempo: 0.000867
285001	Tiempo: 0.000883
287501	Tiempo: 0.001257
290001	Tiempo: 0.001295
292501	Tiempo: 0.001316
295001	Tiempo: 0.000896
297501	Tiempo: 0.001582
300001	Tiempo: 0.000902
302501	Tiempo: 0.000964
305001	Tiempo: 0.001037
307501	Tiempo: 0.000975
310001	Tiempo: 0.001041
312501	Tiempo: 0.000933
315001	Tiempo: 0.000970
317501	Tiempo: 0.000956
320001	Tiempo: 0.001484
322501	Tiempo: 0.000965
325001	Tiempo: 0.001201
327501	Tiempo: 0.000991
330001	Tiempo: 0.001032
332501	Tiempo: 0.001092
335001	Tiempo: 0.001004
337501	Tiempo: 0.001013
340001	Tiempo: 0.001026
342501	Tiempo: 0.001020
345001	Tiempo: 0.001049
347501	Tiempo: 0.001052
350001	Tiempo: 0.002541
352501	Tiempo: 0.001061
355001	Tiempo: 0.001079
357501	Tiempo: 0.001092
360001	Tiempo: 0.001083
362501	Tiempo: 0.001374
365001	Tiempo: 0.001137
367501	Tiempo: 0.001087
370001	Tiempo: 0.001097
372501	Tiempo: 0.001318
375001	Tiempo: 0.001121
377501	Tiempo: 0.001301
380001	Tiempo: 0.001171
382501	Tiempo: 0.001156
385001	Tiempo: 0.001146
387501	Tiempo: 0.001235
390001	Tiempo: 0.001795
392501	Tiempo: 0.001219
395001	Tiempo: 0.001788
397501	Tiempo: 0.001205
400001	Tiempo: 0.001188
402501	Tiempo: 0.001183
405001	Tiempo: 0.001207
407501	Tiempo: 0.001205
410001	Tiempo: 0.001232
412501	Tiempo: 0.001814
415001	Tiempo: 0.001774
417501	Tiempo: 0.001347
420001	Tiempo: 0.001240
422501	Tiempo: 0.001272
425001	Tiempo: 0.001255
427501	Tiempo: 0.001267
430001	Tiempo: 0.001271
432501	Tiempo: 0.001452
435001	Tiempo: 0.001285
437501	Tiempo: 0.001301
440001	Tiempo: 0.001392
442501	Tiempo: 0.001676
445001	Tiempo: 0.001722
447501	Tiempo: 0.001311
450001	Tiempo: 0.001333
452501	Tiempo: 0.001359
455001	Tiempo: 0.001356
457501	Tiempo: 0.001343
460001	Tiempo: 0.003447
462501	Tiempo: 0.001377
465001	Tiempo: 0.001370
467501	Tiempo: 0.001396
470001	Tiempo: 0.001406
472501	Tiempo: 0.001379
475001	Tiempo: 0.001395
477501	Tiempo: 0.001393
480001	Tiempo: 0.001432
482501	Tiempo: 0.001412
485001	Tiempo: 0.001479
487501	Tiempo: 0.001423
490001	Tiempo: 0.001625
492501	Tiempo: 0.001465
495001	Tiempo: 0.001439
497501	Tiempo: 0.003224
500001	Tiempo: 0.001503
502501	Tiempo: 0.002101
505001	Tiempo: 0.001480
507501	Tiempo: 0.001489
510001	Tiempo: 0.001497
512501	Tiempo: 0.001955
515001	Tiempo: 0.001495
517501	Tiempo: 0.001532
520001	Tiempo: 0.001540
522501	Tiempo: 0.001547
525001	Tiempo: 0.002294
527501	Tiempo: 0.001759
530001	Tiempo: 0.001910
532501	Tiempo: 0.002409
535001	Tiempo: 0.001604
537501	Tiempo: 0.002135
540001	Tiempo: 0.001560
542501	Tiempo: 0.002496
545001	Tiempo: 0.002371
547501	Tiempo: 0.001593
550001	Tiempo: 0.001941
552501	Tiempo: 0.001589
555001	Tiempo: 0.001718
557501	Tiempo: 0.002609
