1	0.000001	0.000001
17	0.000110	0.000084
33	0.000268	0.000353
49	0.000597	0.000319
65	0.000585	0.000559
81	0.000883	0.000822
97	0.001560	0.001452
113	0.001980	0.002110
129	0.002366	0.002244
145	0.003450	0.003368
161	0.004140	0.006364
177	0.005523	0.004833
193	0.004903	0.005978
209	0.006843	0.005605
225	0.005989	0.006605
241	0.008918	0.007116
257	0.012996	0.008239
273	0.013895	0.009102
289	0.010028	0.009653
305	0.012429	0.015497
321	0.015514	0.012456
337	0.014585	0.014466
353	0.015382	0.016139
369	0.018055	0.015770
385	0.022817	0.017261
401	0.019632	0.018635
417	0.020915	0.020084
433	0.022725	0.025021
449	0.027392	0.026221
465	0.029393	0.025022
481	0.029785	0.026790
497	0.031811	0.028608
513	0.033417	0.031836
529	0.034851	0.033892
545	0.037610	0.037196
561	0.038513	0.036433
577	0.041198	0.040604
593	0.042096	0.040691
609	0.045326	0.043004
625	0.050503	0.050428
641	0.051483	0.049894
657	0.052538	0.050806
673	0.056191	0.052521
689	0.058027	0.055888
705	0.060940	0.065618
721	0.064487	0.062633
737	0.066853	0.063219
753	0.068979	0.066175
769	0.075500	0.073045
785	0.076822	0.071320
801	0.080176	0.076663
817	0.083541	0.079043
833	0.094456	0.083515
849	0.089908	0.095763
865	0.094511	0.089432
881	0.092883	0.089725
897	0.101063	0.094161
913	0.110057	0.096547
929	0.112389	0.102270
945	0.114290	0.103446
961	0.110992	0.108753
977	0.117456	0.110750
993	0.126321	0.114770
1009	0.126999	0.119792
1025	0.127114	0.121400
1041	0.134341	0.127576
1057	0.136402	0.131390
1073	0.141731	0.133795
1089	0.144068	0.138203
1105	0.145170	0.152368
1121	0.154399	0.146508
1137	0.167824	0.149527
1153	0.165868	0.157731
1169	0.170093	0.163083
1185	0.188408	0.163822
1201	0.174885	0.168480
1217	0.187769	0.173710
1233	0.184554	0.179342
1249	0.189794	0.182872
1265	0.199029	0.190015
1281	0.198027	0.191093
1297	0.213900	0.196332
1313	0.211794	0.208086
1329	0.212551	0.212110
1345	0.218065	0.211745
1361	0.224014	0.221490
1377	0.229892	0.224621
1393	0.237166	0.225488
1409	0.249682	0.231918
1425	0.252397	0.235772
1441	0.255900	0.243626
1457	0.257074	0.249976
1473	0.261249	0.262520
1489	0.266114	0.267361
1505	0.273954	0.269010
1521	0.288069	0.269244
1537	0.287086	0.276846
1553	0.305215	0.282103
1569	0.304748	0.284518
1585	0.314484	0.294298
1601	0.309192	0.304702
1617	0.317231	0.305445
1633	0.323164	0.322161
1649	0.325162	0.320634
1665	0.339807	0.323782
1681	0.346622	0.330297
1697	0.347892	0.344178
1713	0.355725	0.348643
1729	0.367800	0.355811
1745	0.368171	0.371884
1761	0.374715	0.359098
1777	0.381926	0.367297
1793	0.384513	0.375210
1809	0.392679	0.384911
1825	0.400924	0.385335
1841	0.419722	0.395046
1857	0.423127	0.412937
1873	0.423225	0.406953
1889	0.439337	0.419164
1905	0.436876	0.434278
1921	0.443287	0.432316
1937	0.450235	0.441485
1953	0.455825	0.444075
1969	0.466410	0.452297
1985	0.476349	0.462492
2001	0.475232	0.475740
2017	0.484194	0.479123
2033	0.508338	0.480957
2049	0.501234	0.490315
