1	Tiempo: 0.000220
2501	Tiempo: 0.001458
5001	Tiempo: 0.000123
7501	Tiempo: 0.000270
10001	Tiempo: 0.003964
12501	Tiempo: 0.000822
15001	Tiempo: 0.000133
17501	Tiempo: 0.004217
20001	Tiempo: 0.000136
22501	Tiempo: 0.000195
25001	Tiempo: 0.001115
27501	Tiempo: 0.000180
30001	Tiempo: 0.000236
32501	Tiempo: 0.002376
35001	Tiempo: 0.000846
37501	Tiempo: 0.001465
40001	Tiempo: 0.003006
42501	Tiempo: 0.000279
45001	Tiempo: 0.003163
47501	Tiempo: 0.002700
50001	Tiempo: 0.003358
52501	Tiempo: 0.004970
55001	Tiempo: 0.003961
57501	Tiempo: 0.000321
60001	Tiempo: 0.001775
62501	Tiempo: 0.002284
65001	Tiempo: 0.004402
67501	Tiempo: 0.000351
70001	Tiempo: 0.000394
72501	Tiempo: 0.001699
75001	Tiempo: 0.002563
77501	Tiempo: 0.000502
80001	Tiempo: 0.002280
82501	Tiempo: 0.004560
85001	Tiempo: 0.002374
87501	Tiempo: 0.001969
90001	Tiempo: 0.000467
92501	Tiempo: 0.000810
95001	Tiempo: 0.004387
97501	Tiempo: 0.000829
100001	Tiempo: 0.002693
