"V1" "V2" "V3" "V4" "V5"
"1" 58.8941132357276 15.9885151816568 1 1 24
"2" 62.2347732358926 16.6289057346439 1 2 24
"3" 62.3364492532386 16.2832308275347 1 3 21
"4" 61.5910881110707 15.8376869478252 1 4 31
"5" 62.540849860671 15.7811812259447 2 5 22
"6" 61.7653040557206 16.0928676498103 1 6 22
"7" 60.5235865756109 16.102953759164 1 7 21
"8" 61.7765705595772 16.2209734855172 2 8 21
"9" 61.2010617610531 16.9093153685878 1 9 23
"10" 62.5515861770599 16.1930092506706 2 10 24
"11" 61.7357851220223 17.1072403083334 1 11 22
"12" 61.9700931869524 16.9354172714212 1 12 21
"13" 60.6604466640215 16.1776554445365 2 13 20
"14" 60.2852651424697 15.4990381514568 1 14 20
"15" 60.1196303075697 16.1309650125435 1 15 22
"16" 63.1571793112338 15.9313417553669 1 16 21
"17" 60.9405457398123 15.7823511412467 1 17 22
"18" 61.4257752817604 15.4304626204007 1 18 24
"19" 59.4694742358557 15.6238415024476 2 19 21
"20" 61.3980314614058 16.5778322383091 1 20 22
"21" 60.4843894018122 15.925472641492 1 21 21
"22" 61.2407909280032 15.9392946173422 1 22 24
"23" 61.4453371734529 16.2303235286003 2 23 22
"24" 59.0150175749148 15.5430843016722 1 24 27
"25" 61.4050006532432 16.402189946133 1 25 21
"26" 60.8067974227218 16.0621771206557 2 26 21
"27" 60.5228468456984 15.8644173115279 1 27 20
"28" 59.9913058256608 16.3211248050608 1 28 24
"29" 60.3075810245828 15.7579681224605 1 29 19
"30" 59.881566444834 15.8113417952542 1 30 21
"31" 61.3893297692718 17.2070667488085 1 31 21
"32" 61.6123802719775 16.0410216266726 1 32 24
"33" 60.7826676376878 15.8401897424215 1 33 21
"34" 59.6697338120443 15.9134683823619 1 34 22
"35" 60.3520961239037 15.7687960353993 2 35 20
"36" 60.0266005576772 15.7298312129762 2 36 20
"37" 61.9681582812051 15.6639827045616 1 37 24
"38" 61.1801535277609 16.5922881037263 2 38 21
"39" 62.722885189079 16.045855534139 1 39 28
"40" 60.1403628548962 15.6719832795585 2 40 20
"41" 61.8124644550598 16.3600387162001 1 41 20
"42" 60.0453974346955 16.3605987962132 1 42 24
"43" 61.5913932349172 16.4360017384841 1 43 21
"44" 59.3868015618596 15.8008721834689 1 44 22
"45" 61.5258495855101 16.5493808151157 2 45 21
"46" 61.2306170951787 15.9717197285614 1 46 23
"47" 61.0405364848212 16.2434858680806 1 47 22
"48" 59.1258587744615 16.0187320475489 2 48 25
"49" 62.3818992759135 16.337413499993 1 49 22
"50" 61.1360131067354 15.6445982387252 1 50 24
"51" 59.9592017044882 16.412133495458 1 51 23
"52" 61.208244173776 15.698757111807 1 52 24
"53" 60.9079233754834 15.4646674562535 2 53 21
"54" 62.4578581610602 16.7116437036083 1 54 25
"55" 63.103392430698 15.4878927204715 1 55 24
"56" 61.0689390945984 16.8489582931994 1 56 22
"57" 60.5596966895372 15.7081192950168 1 57 20
"58" 60.3746024120116 16.4702775950242 1 58 26
"59" 60.6326766999134 16.5628181078029 1 59 23
"60" 59.6865712208478 16.2592837677789 2 60 20
"61" 61.1219752972693 16.26481758392 1 61 23
"62" 59.7096355337122 16.7131325422942 1 62 21
"63" 61.2768500656223 15.7008750679219 1 63 23
"64" 60.923198040987 16.6079218631202 1 64 21
"65" 59.9832288984219 16.5965737043532 1 65 24
"66" 60.1214770930159 15.3516579280565 1 66 23
"67" 60.7433842000669 16.572635929091 1 67 22
"68" 60.5501102956529 16.4623968075047 1 68 23
"69" 60.6817193614462 16.1468677217078 1 69 20
"70" 59.8616198218545 15.2191048780196 1 70 26
"71" 60.896694832642 15.8759432215641 1 71 22
"72" 61.9897155471341 16.6606802361299 1 72 22
"73" 66.7878645006875 98.8984254868924 1 73 4
"74" 68.6772060329843 99.3820744768009 1 74 4
"75" 60.60964496344 98.4183751167 1 75 10
"76" 69.6414900066643 98.9869158034955 2 76 7
"77" 68.4067815136751 98.7335523952392 1 77 6
"78" 61.1986139721478 98.9714636865067 1 78 6
"79" 58.2987748103912 98.8462093169589 1 79 3
"80" 65.8209288830496 99.4720218300778 1 80 6
"81" 66.941866897207 99.0386643345799 1 81 3
"82" 65.0943854263308 99.1598240736166 1 82 4
"83" 59.8923006989148 98.4613297940374 1 83 4
"84" 60.4826951202763 98.8915205364452 1 84 5
"85" 62.953978865893 98.9515347628833 1 85 6
"86" 63.1017268795778 98.5506302886761 1 86 10
"87" 61.5561626423723 98.7847382717059 1 87 7
"88" 61.7575333409513 98.8488390645864 2 88 5
"89" 67.6614999631129 99.2794053266564 1 89 7
"90" 74.8672237905574 98.9164519139515 1 90 7
"91" 70.0294503334786 98.982086166955 2 91 7
"92" 60.2157381327803 99.1314365394253 1 92 4
"93" 64.2585997121492 98.8213924781857 1 93 4
"94" 66.1235681212026 99.1840225411301 1 94 5
"95" 67.5320795393306 98.7922892328381 1 95 5
"96" 55.4178237081154 99.0894485683544 1 96 14
"97" 65.876220999083 99.0726118036583 2 97 7
"98" 58.3062226761925 98.9630766766126 1 98 4
"99" 58.6400775708504 98.9204040756712 1 99 4
"100" 63.4700155379532 98.3912815148471 1 100 9
"101" 60.1842748246556 99.2926847499256 1 101 5
"102" 63.3859027608218 98.9946723182572 1 102 5
"103" 66.3459793027479 98.7688130079147 2 103 4
"104" 61.3541196348375 98.658154854707 1 104 4
"105" 56.2121176261549 98.8741609349178 1 105 9
"106" 60.4100145519486 99.1249498992892 2 106 3
"107" 67.3938949268159 98.8373981795671 2 107 4
"108" 67.2408323170328 98.9376163275835 1 108 6
"109" 61.3788167959217 98.9112976182551 1 109 4
"110" 67.4145868663445 98.4069094647169 1 110 3
"111" 59.2589771933873 98.9617757016546 1 111 4
"112" 68.4428048371626 99.5980447246942 1 112 6
"113" 55.4049575867942 98.5843718791055 1 113 10
"114" 58.3653496755677 98.6449280936812 1 114 5
"115" 62.3131593790752 99.5829334726295 1 115 7
"116" 66.3917753513154 98.8888915922526 1 116 5
"117" 57.7705767056642 98.2676408331229 1 117 11
"118" 55.4651509665675 99.2957179483339 1 118 13
"119" 70.363440543568 98.7064949191987 1 119 7
"120" 59.0600562777984 98.7582014308328 1 120 4
"121" 63.2789625531601 98.7917366639985 1 121 5
"122" 68.8114239287187 98.7709589430211 1 122 7
"123" 63.8988883114489 98.4177624395878 1 123 8
"124" 56.2289213216698 98.9411503937667 1 124 8
"125" 58.5791816775091 99.3075094868633 1 125 6
"126" 65.2537815291244 98.8184503294162 1 126 5
"127" 69.203750451296 98.9353723794001 1 127 8
"128" 61.5119300702769 98.754951572006 1 128 6
"129" 64.4390740881555 98.2735638036919 1 129 7
"130" 72.8414280238911 98.8036561390475 1 130 10
"131" 62.8445418692616 98.845143241355 1 131 8
"132" 59.4128011111834 98.7548579818465 1 132 6
"133" 49.0162640126332 98.9236363141697 0 133 0
"134" 57.8130482871997 98.4579327286379 1 134 7
"135" 60.2309807319314 98.6230105571638 1 135 3
"136" 55.4514837426117 99.0060526858941 1 136 13
"137" 65.3221464972386 98.3610079871809 1 137 5
"138" 66.8727697936003 98.5082857925787 1 138 4
"139" 53.3748631922161 99.3725811640202 1 139 13
"140" 65.2597738562613 99.0647316950065 1 140 5
"141" 69.333166910211 98.9933337947125 1 141 10
"142" 60.3953798408157 98.5444040455617 1 142 5
"143" 68.367636518863 98.742331281573 1 143 7
"144" 55.6314684495826 99.0238893486614 1 144 12
"145" 68.89955612062 99.1832877020872 1 145 5
"146" 76.3679261822235 98.5371179008535 1 146 22
"147" 60.2890153885225 98.958848411908 1 147 4
"148" 64.0612117966156 99.0979083437553 2 148 4
"149" 64.358323695591 98.6640908194366 1 149 6
"150" 67.5989352500659 98.8514042005062 2 150 4
"151" 54.1949476438642 98.2160838094725 1 151 6
"152" 70.6798873218403 98.870984733438 1 152 7
"153" 53.9699144391847 98.3994125474045 1 153 8
"154" 68.6659877437796 98.7801100505834 1 154 9
"155" 63.8626658987937 98.3795760586593 1 155 7
"156" 75.6344524343979 98.9207758118164 1 156 20
"157" 66.1731854748606 98.4941506410777 1 157 5
"158" 60.3409412194138 99.1473825836201 1 158 4
"159" 61.9836938516336 98.9855094393788 1 159 6
"160" 64.2826998419639 99.2522422462771 1 160 6
"161" 67.4325422536883 99.2414623459152 1 161 8
"162" 66.0376416005664 99.1192234970468 1 162 6
"163" 70.4070270300971 98.9380038934087 1 163 7
"164" 64.3713576946844 98.76953188566 1 164 5
"165" 59.5910793373214 98.8293381907607 1 165 7
"166" 57.7164646694197 98.5194031207896 2 166 6
"167" 53.9248390364608 99.5331491599576 1 167 10
"168" 66.2082236386641 99.2348416790933 2 168 4
"169" 59.1459533830686 99.4007994210399 1 169 4
"170" 61.4343456019498 99.6138184274837 1 170 6
"171" 62.5925402385583 98.8858682312277 1 171 6
"172" 64.1638912522785 98.6225828931444 1 172 8
"173" 63.8665246628355 98.8538711305678 1 173 8
"174" 72.0304437299894 98.5899706146214 1 174 6
"175" 57.1330382455371 99.0961671677663 1 175 8
"176" 65.6417661805944 98.1994915584001 1 176 8
"177" 61.2954776054515 98.7639634874637 1 177 4
"178" 66.0128283972414 99.2411117644662 1 178 5
"179" 72.7172188952995 98.9322211884309 1 179 9
"180" 68.4386819608341 99.6721460552881 2 180 5
"181" 59.4291135344513 99.2463637755079 1 181 5
"182" 58.4090923989089 98.9919246700032 1 182 4
"183" 61.2915458286144 98.1612334226979 1 183 6
"184" 62.5472406235217 98.9465056871592 1 184 6
"185" 69.5781412600734 99.1324637291143 1 185 5
"186" 66.3468042359584 98.9833300379331 1 186 6
"187" 60.1556429213495 98.7907514168979 2 187 2
"188" 65.3463977128389 99.10568856769 1 188 5
"189" 63.5022363009845 99.1827555756948 1 189 5
"190" 56.5651260523965 98.9214784516106 1 190 8
"191" 67.4674833455645 99.0668210036794 1 191 6
"192" 70.8445028455616 98.9558550179619 1 192 6
"193" 69.8503051087785 98.7730095504366 1 193 6
"194" 71.3032720460448 98.9391451698602 1 194 6
"195" 65.3067701140335 98.882723526337 1 195 5
"196" 56.8465779875 99.1956494308943 1 196 9
"197" 53.3509737396653 98.8477517610734 2 197 10
"198" 59.7353815596261 98.531197511129 2 198 5
"199" 64.8443076176727 98.3944046614763 2 199 7
"200" 62.1481479678026 98.8929190947375 1 200 5
"201" 62.4696442348123 98.962458880256 1 201 5
"202" 55.6761339978937 98.6028230199182 1 202 10
"203" 70.0192008738786 99.1941302707325 1 203 6
"204" 72.1158901843096 98.8893262348867 1 204 5
"205" 64.9686768879411 98.723078585932 1 205 5
"206" 73.9616968112781 98.7021489938779 1 206 10
"207" 65.187692398154 98.6999564917604 1 207 4
"208" 67.2597278172162 98.8476244343847 1 208 5
"209" 57.9210485688276 99.0505361410372 1 209 6
"210" 69.6428842818471 98.8339574204825 1 210 6
"211" 69.1786404406068 98.5563404858074 2 211 7
"212" 67.4291145047125 99.0003414486956 1 212 5
"213" 59.8262424621075 99.2958056546927 2 213 4
"214" 67.2230965178709 98.7080053666073 1 214 5
"215" 60.7333032967167 98.8257550493592 1 215 5
"216" 64.9011579105399 98.6814798833321 2 216 6
"217" 64.7552224837529 99.4390448380367 1 217 4
"218" 65.764130405208 98.7983784590035 1 218 5
"219" 59.1944176781052 98.9878594706282 1 219 3
"220" 59.5144951639547 99.2360194113009 1 220 4
"221" 57.6759639645779 98.8365770883403 1 221 6
"222" 64.2026962472429 99.3827790112025 1 222 6
"223" 64.4747813938466 99.1671917035035 1 223 5
"224" 66.3053259702305 98.8310584447752 1 224 4
"225" 58.9612599922722 99.0859344049798 1 225 3
"226" 54.93418238183 98.5109566169488 1 226 7
"227" 68.8680490178989 99.0667892091207 1 227 6
"228" 62.7019836241274 98.6013704532004 1 228 8
"229" 66.0307592921989 98.7985254154599 1 229 5
"230" 58.6243223190437 98.554769268641 1 230 4
"231" 63.2309253724409 99.337265394016 1 231 7
"232" 67.5885620537382 99.1048688237037 1 232 7
"233" 57.8150227397879 99.4950910958837 1 233 5
"234" 60.5824584944914 98.7310254649281 1 234 6
"235" 57.8655151986668 98.8422976198562 1 235 5
"236" 68.0434913381253 98.8661116102889 2 236 5
"237" 66.1921373102509 98.4010996384494 1 237 6
"238" 61.8980274083874 98.9084968181935 1 238 5
"239" 62.5745923273027 99.1179901945602 1 239 7
"240" 72.8719360292066 98.7155994599966 1 240 11
"241" 64.8952661341938 98.9305762095092 1 241 3
"242" 71.7279919164333 98.9977977602466 1 242 6
"243" 65.2747835915271 99.2282224251435 1 243 7
"244" 64.7138731623646 99.1553664642471 2 244 4
"245" 63.096880713344 99.0303235893763 1 245 8
"246" 68.2130106830521 98.9483236395839 2 246 6
"247" 60.2971243536484 98.7853023731499 1 247 3
"248" 62.8966206754907 99.0896733506508 1 248 6
"249" 63.5018285501833 98.7266938400223 1 249 4
"250" 56.5685313386289 99.1230342010471 2 250 10
"251" 68.0283708527084 98.7934233916835 2 251 6
"252" 71.0725639198931 98.8694924495901 1 252 5
"253" 62.3779067576483 99.5023369947047 1 253 8
"254" 59.1346131647847 98.8474751039754 1 254 3
"255" 69.239712381736 98.1096502797904 1 255 6
"256" 66.8123310490586 99.2603691069811 2 256 7
"257" 53.6098494103675 99.1767978684607 2 257 13
"258" 65.4703919192252 98.7934321752683 1 258 5
"259" 60.1295078608225 98.8797936129535 1 259 3
"260" 64.42483613932 98.9329438545287 1 260 5
"261" 70.2897311001291 99.1393008043552 1 261 8
"262" 67.6834104226 99.138436092447 1 262 6
"263" 66.91127301978 98.8005467059319 2 263 4
"264" 65.5525245354877 99.1403556409818 1 264 5
"265" 68.3740801649957 99.0268243424579 1 265 6
"266" 69.188915089406 99.16554983702 1 266 6
"267" 66.3010444413558 99.0864066007968 2 267 5
"268" 59.2389356071894 98.8499729804123 1 268 4
"269" 65.37230255491 98.8041282560559 2 269 5
"270" 69.6977022686901 98.3112894209474 1 270 10
"271" 69.8656424505993 98.7763524611442 1 271 5
"272" 70.3022035415748 98.9051210409325 1 272 6
"273" 63.8091373831806 98.7439702907083 1 273 7
"274" 56.7328606790969 99.1842246970426 1 274 10
"275" 64.3496940780537 98.4258485544439 1 275 5
"276" 61.7859580197373 98.8622167759206 2 276 5
"277" 66.1081047345149 98.3410760659341 1 277 6
"278" 59.0444630181791 98.43024534715 2 278 5
"279" 57.2759668590445 98.4514408793695 1 279 7
"280" 66.5593146729561 99.4297797588095 1 280 4
"281" 66.0291984137318 99.069077804465 1 281 5
"282" 61.8592031128676 99.1509752554565 1 282 4
"283" 65.9658809256386 98.5569109832648 1 283 6
"284" 61.8552570958293 98.623411895145 1 284 4
"285" 64.6865306732507 98.3716888306692 1 285 7
"286" 64.8547698897281 99.2220616500611 1 286 6
"287" 58.8218990180704 99.7515943714139 1 287 4
"288" 53.9122077480504 98.7966059511982 1 288 9
"289" 58.6400142147488 99.5753386931107 1 289 6
"290" 64.7629534777068 99.2093778242858 1 290 5
"291" 64.1982184516661 99.3084022468515 1 291 5
"292" 72.5221136426975 99.1581665512727 1 292 7
"293" 67.4196832919892 98.7984220476478 1 293 5
"294" 52.7401522963385 99.0274228551389 1 294 31
"295" 66.9500428924783 98.8661876405499 1 295 4
"296" 57.8430150157616 99.1629994324929 1 296 8
"297" 57.0399097792626 98.4124009154648 2 297 6
"298" 62.1472276728024 98.8724670760746 1 298 4
"299" 61.8929385512433 98.5579011572355 1 299 5
"300" 60.8021586584014 98.617238014796 1 300 5
"301" 71.9349971068232 99.0597533235577 2 301 6
"302" 66.1088182870745 99.3789363126645 1 302 5
"303" 61.9990212174646 98.637038989615 1 303 4
"304" 65.1571091356791 98.6856384824519 1 304 4
"305" 76.202437201216 98.9056015744664 1 305 30
"306" 65.6135384881169 98.7744841347096 1 306 4
"307" 67.2516747631761 99.0378229229173 1 307 5
"308" 61.7220327420683 99.0568307960587 1 308 5
"309" 60.2653432266005 98.6909208089798 1 309 3
"310" 57.3708468480008 98.6480707401638 1 310 5
"311" 61.3691009551809 98.585936030253 1 311 5
"312" 55.3893408810786 98.2814991192243 1 312 12
"313" 57.3215559079709 98.6221364758426 1 313 6
"314" 69.6621373797022 98.5968105896435 1 314 20
"315" 62.2091904724732 99.139581840745 1 315 8
"316" 69.8312463302687 99.1136933627248 1 316 4
"317" 55.2455879855913 98.8212552227957 1 317 14
"318" 66.8232506502906 98.6729366322576 1 318 4
"319" 56.2674762030524 98.7772686891211 1 319 10
"320" 59.6588125329236 98.2739857326974 1 320 4
"321" 63.1730140821763 98.74865763398 2 321 5
"322" 57.9222747232964 98.1699756957533 1 322 8
"323" 61.3540309568942 99.3362680701754 2 323 4
"324" 58.7982286391235 99.1071645400983 1 324 4
"325" 71.9301018959111 98.8646258351564 1 325 9
"326" 56.7730621712588 98.8285183507349 1 326 9
"327" 66.1069533996129 98.9028532242803 1 327 4
"328" 70.1102222597864 98.9115880927702 2 328 6
"329" 74.0711504778025 98.550014215322 1 329 10
"330" 61.407605167682 98.4321635076886 2 330 5
"331" 65.5256637503722 98.9542555295724 1 331 4
"332" 60.7287673437257 98.8605114367858 1 332 4
"333" 58.1313462986484 98.6819869311051 1 333 4
"334" 53.8276673779801 98.6711083880669 1 334 11
"335" 64.4883801760619 98.6500845633288 1 335 6
"336" 67.7699679386885 99.3333092300147 1 336 8
"337" 66.065914549073 99.0466433150673 1 337 5
"338" 57.1783769593397 99.1283006922456 1 338 7
"339" 56.1920848827313 99.0958753763456 1 339 9
"340" 67.1654382622511 98.7933366071022 1 340 5
