"V1" "V2" "V3"
"1" 120.254301846532 112.633722930637 1
"2" 60.1556429213495 98.7907514168979 3
"3" 96.1593461184771 155.249352269518 3
"4" 60.4100145519486 99.1249498992892 4
"5" 95.9830504568264 149.182148155181 4
"6" 101.458474120595 153.813356415823 4
"7" 97.9265752227639 151.462406801962 4
"8" 100.928728277292 149.405534959572 4
"9" 157.345228375351 65.6899207373892 4
"10" 158.200744052574 63.3197320460142 4
"11" 154.366875243085 71.4651538842097 4
"12" 160.594709056794 68.1133624375368 4
"13" 66.3459793027479 98.7688130079147 5
"14" 67.3938949268159 98.8373981795671 5
"15" 64.0612117966156 99.0979083437553 5
"16" 67.5989352500659 98.8514042005062 5
"17" 66.2082236386641 99.2348416790933 5
"18" 59.8262424621075 99.2958056546927 5
"19" 64.7138731623646 99.1553664642471 5
"20" 66.91127301978 98.8005467059319 5
"21" 61.3540309568942 99.3362680701754 5
"22" 181.007570903493 14.003589464284 5
"23" 96.9589060987445 151.726235219944 5
"24" 102.124343942215 144.991583022625 5
"25" 157.628595139201 65.1764430735037 5
"26" 156.673962551147 65.3898291825087 5
"27" 160.902131031386 66.667961778776 5
"28" 159.585941812426 65.7005933577378 5
"29" 61.7575333409513 98.8488390645864 6
"30" 68.4386819608341 99.6721460552881 6
"31" 59.7353815596261 98.531197511129 6
"32" 68.0434913381253 98.8661116102889 6
"33" 66.3010444413558 99.0864066007968 6
"34" 65.37230255491 98.8041282560559 6
"35" 61.7859580197373 98.8622167759206 6
"36" 59.0444630181791 98.43024534715 6
"37" 63.1730140821763 98.74865763398 6
"38" 61.407605167682 98.4321635076886 6
"39" 177.488333827904 19.6410132426853 6
"40" 178.01714279621 20.0316623408988 6
"41" 98.5066339882021 154.952661078101 6
"42" 98.3738854121699 153.644604536203 6
"43" 101.05833306425 153.459012536993 6
"44" 158.840596916212 67.0197230306975 6
"45" 156.302208098496 66.431619169433 6
"46" 157.668798805549 64.5542736614887 6
"47" 57.7164646694197 98.5194031207896 7
"48" 64.9011579105399 98.6814798833321 7
"49" 68.2130106830521 98.9483236395839 7
"50" 68.0283708527084 98.7934233916835 7
"51" 57.0399097792626 98.4124009154648 7
"52" 71.9349971068232 99.0597533235577 7
"53" 70.1102222597864 98.9115880927702 7
"54" 182.561193063963 14.4105495478785 7
"55" 180.45512811031 12.4075892379171 7
"56" 179.890646853314 23.690863160079 7
"57" 183.607331608658 12.7361969776414 7
"58" 187.1249894252 19.212101967217 7
"59" 180.88935948048 18.8393754644299 7
"60" 180.843916303081 18.5681426669465 7
"61" 178.648789672721 18.6613741669357 7
"62" 97.9169070253491 151.007717214183 7
"63" 101.626359612924 152.386495758387 7
"64" 159.156797503542 68.47052249734 7
"65" 158.301680555539 68.267652554718 7
"66" 69.6414900066643 98.9869158034955 8
"67" 70.0294503334786 98.982086166955 8
"68" 65.876220999083 99.0726118036583 8
"69" 64.8443076176727 98.3944046614763 8
"70" 69.1786404406068 98.5563404858074 8
"71" 66.8123310490586 99.2603691069811 8
"72" 174.527060222063 15.6636390818915 8
"73" 182.380499399241 18.1930522501378 8
"74" 179.691810693162 17.5433524732756 8
"75" 178.978183379329 17.8868888152783 8
"76" 179.722177255253 18.6037493086034 8
"77" 188.563602263817 21.7935130093181 8
"78" 179.823483076808 21.8533291703752 8
"79" 102.511542768474 147.098624765584 8
"80" 156.153070938683 67.7153687395375 8
"81" 156.4761070653 66.4188826507015 8
"82" 159.574876452998 68.6086659255816 8
"83" 155.165204211314 68.3594699589886 8
"84" 184.615283143475 11.3543886877883 9
"85" 180.662097544862 6.91941531010359 9
"86" 182.380559327698 18.4722677252831 9
"87" 181.906787938611 16.6675866713373 9
"88" 98.8981637480354 150.778297387976 9
"89" 101.817473360589 155.17861911161 9
"90" 103.337717259195 154.30681690847 9
"91" 100.193253292861 157.217383976075 9
"92" 154.20593033183 63.5536910900429 9
"93" 156.599853742709 66.0578565771639 9
"94" 153.960249107299 67.1930250801607 9
"95" 154.659893093916 67.0102107079292 9
"96" 177.604655753512 20.5957198380901 10
"97" 184.384173465263 11.7606899611332 10
"98" 181.886363630207 17.3539015288629 10
"99" 176.499100752679 20.6430626092177 10
"100" 181.835344419017 13.1799748620586 10
"101" 174.80281311663 22.2130476042296 10
"102" 178.150136521252 15.3661492942694 10
"103" 101.836634441468 151.474010606588 10
"104" 98.1049646816825 149.026407439807 10
"105" 99.7025612122684 147.906023937055 10
"106" 158.770502441674 66.4087119043605 10
"107" 154.785279738056 63.4074418311953 10
"108" 53.3509737396653 98.8477517610734 11
"109" 56.5685313386289 99.1230342010471 11
"110" 182.905771262709 15.4282081130306 11
"111" 187.279226679886 12.3290441501703 11
"112" 186.467897805877 20.7505573686469 11
"113" 184.238752704905 15.9985670310791 11
"114" 173.116385176244 17.403923876049 11
"115" 186.229846742517 23.1650741629138 11
"116" 105.855511106716 151.555368136243 11
"117" 96.937027620324 161.078707902688 11
"118" 154.419223420428 65.0028645387151 11
"119" 186.193185105049 15.7341202763649 12
"120" 177.606620899183 15.9535908128943 12
"121" 173.805670375093 12.2187526964652 12
"122" 104.942220707191 156.232439472117 12
"123" 99.7149804599924 152.755464063468 12
"124" 100.455582675228 151.592418470272 12
"125" 102.548159425069 152.789388256298 12
"126" 155.127352634137 67.9985329969791 12
"127" 160.881242537456 63.4893242642599 12
"128" 177.381467734921 10.6101469082002 12
"129" 181.645087405336 21.9048246024331 13
"130" 179.575683162971 12.9607723856473 13
"131" 184.314184455733 12.7560687529594 13
"132" 53.6098494103675 99.1767978684607 14
"133" 178.996393863474 12.9615168970497 14
"134" 185.354219733821 12.6114681938415 14
"135" 105.685480553808 144.619290457305 14
"136" 50.5021073701555 58.3589328389159 14
"137" 177.28008334618 14.3223425622219 15
"138" 102.960834644711 158.027383989946 15
"139" 137.073684919276 124.501874328256 15
"140" 191.153243630549 13.40954911111 16
"141" 187.913560049509 24.8088473500748 16
"142" 182.575473175917 21.0648214168987 16
"143" 169.438030062893 151.527103833241 16
"144" 171.452444445833 35.3868658099401 16
"145" 57.0374741271759 83.578987198815 16
"146" 184.312657220602 23.1733588154635 17
"147" 177.350241256242 16.7577002383641 17
"148" 186.265393215833 21.3186471407404 18
"149" 183.219542162239 23.0958778922367 19
"150" 171.433071064419 15.1905007018079 20
"151" 183.385228682646 20.8998229079524 20
"152" 60.6604466640215 16.1776554445365 21
"153" 60.0266005576772 15.7298312129762 21
"154" 60.1403628548962 15.6719832795585 21
"155" 59.6865712208478 16.2592837677789 21
"156" 165.611497618964 21.1148804344339 21
"157" 61.7765705595772 16.2209734855172 22
"158" 60.8067974227218 16.0621771206557 22
"159" 60.3520961239037 15.7687960353993 22
"160" 61.1801535277609 16.5922881037263 22
"161" 61.5258495855101 16.5493808151157 22
"162" 60.9079233754834 15.4646674562535 22
"163" 62.540849860671 15.7811812259447 23
"164" 59.4694742358557 15.6238415024476 23
"165" 61.4453371734529 16.2303235286003 23
"166" 185.947933109889 9.55563917630004 23
"167" 108.272178352093 146.350984581269 23
"168" 188.681831444077 23.2620853917249 24
"169" 62.5515861770599 16.1930092506706 25
"170" 90.6247595284942 78.701879735475 25
"171" 59.1258587744615 16.0187320475489 26
"172" 166.390961151464 84.9126921935152 26
"173" 49.3283558397866 90.6983890960005 26
"174" 176.020539234304 20.1833184521683 27
"175" 104.670182314615 158.587639896611 27
"176" 81.0608661962259 57.8947549169903 28
"177" 161.815158973761 90.6312832049964 28
"178" 113.56509180168 71.7394003161104 31
"179" 174.449451598641 21.8717122853439 32
"180" 151.808484702891 67.6625060225425 35
"181" 168.511694529903 147.264774219038 35
"182" 80.2402316110184 164.103858606768 35
"183" 130.338190261517 135.590362972636 36
"184" 135.309601991658 108.606635907859 37
"185" 181.228406575059 75.9730628375945 38
"186" 173.236015257917 29.5471971213242 39
"187" 107.484665298856 111.352138148931 40
"188" 161.278768332923 89.9478475999547 40
"189" 83.7876060774984 106.845677312078 42
"190" 193.448399565231 56.6896738952733 44
"191" 87.0697408883563 112.02491825142 45
"192" 133.817483059328 90.5035922450492 47
"193" 78.8626198843294 137.234074869965 50
