"V1" "V2" "V3"
"1" 84.5299463815813 15.3390201109781 1
"2" 84.7836932484031 16.4553971957644 1
"3" 89.0895386298752 20.2073788704185 1
"4" 85.1418676089769 19.5961700942264 1
"5" 83.8156840479882 12.7721186930094 1
"6" 84.5577277991801 19.5294822006304 1
"7" 85.8012327937167 15.6206753632928 1
"8" 87.365249053635 18.4818052913382 1
"9" 86.367284499145 19.162971268399 1
"10" 85.2030026094817 16.1632368046291 2
"11" 83.7587043490658 12.9252371721034 2
"12" 81.8710255338794 16.3459820450052 2
"13" 84.9989036595106 17.263717445531 2
"14" 86.7381086187664 18.7259022076924 2
"15" 84.3511096847794 14.7208410113937 2
"16" 85.0903939384423 16.7735909426314 2
"17" 84.8856621275628 13.6021791556806 2
"18" 84.2592871085376 21.2441946303534 2
"19" 84.3818805409177 20.0159295774063 2
"20" 85.728430169692 20.0979946132778 2
"21" 87.1257538536712 18.3820626516197 2
"22" 85.5170470370374 14.6807861354929 2
"23" 83.5096626528764 15.7804993775399 2
"24" 85.4875609038282 19.4721891329331 2
"25" 83.635429232672 12.271543960209 2
"26" 85.9152759312232 17.7302194686128 2
"27" 84.9608003339372 19.9333235891597 2
"28" 86.6924780672549 18.6475856046368 2
"29" 84.0443604245805 18.7085132577204 2
"30" 86.6752004737769 21.9058213639934 2
"31" 83.5685504923759 14.8801526739721 2
"32" 153.576211190261 20.894146700753 2
"33" 123.747256067432 48.3807754671637 2
"34" 122.714563020345 56.7303051625938 2
"35" 157.470780417144 45.7910179397518 2
"36" 168.730644879461 49.6680057790913 2
"37" 84.4434740514802 18.9073404549109 3
"38" 85.8949902732047 19.7490385858145 3
"39" 88.0089151558499 20.2375420809298 3
"40" 83.9950613369149 24.8971306641872 3
"41" 84.4715747747964 14.9614560469501 3
"42" 84.3465240428621 19.2102238379744 3
"43" 86.8959964920755 18.5719172529185 3
"44" 84.0181066257583 18.647916123202 3
"45" 87.3766184394922 10.897257354818 3
"46" 84.5202283535224 15.5481500744768 3
"47" 85.0137575699299 25.2421293639979 3
"48" 85.7233553228922 20.220693942238 3
"49" 86.2956051207813 10.9188762177517 3
"50" 86.6305587847842 18.627036583453 3
"51" 85.1833175725364 12.2886084508859 3
"52" 86.6855873718319 24.2345471471655 3
"53" 83.5923129665506 20.8843491865703 3
"54" 85.2026970561568 16.7769870279421 3
"55" 83.5650806482611 14.7983019148623 3
"56" 84.3733163852484 21.3094746195112 3
"57" 84.9057448036426 19.7837907303186 3
"58" 85.0629890775212 17.3355375520093 3
"59" 84.3641823356423 21.5384171510427 3
"60" 85.6487471902238 19.9575628168515 3
"61" 84.4856260924616 25.6688333367589 3
"62" 83.2048037058486 21.3013375061142 3
"63" 84.1915119383184 14.8296179272198 3
"64" 86.5405474451616 13.9765215302578 3
"65" 83.7050010761944 12.3044456126252 3
"66" 83.6771886786453 15.8156766429826 3
"67" 85.0751950516148 17.1334787954205 3
"68" 86.4284759827636 16.9028775824756 3
"69" 85.7918857915706 14.5514930927759 3
"70" 84.4006020820697 13.2283946836742 3
"71" 84.9833753296887 13.2736323525279 3
"72" 158.756319886026 8.62455594493825 3
"73" 156.646233882539 19.4352115110035 3
"74" 152.39330652085 8.14606473247597 3
"75" 154.204779682143 17.9053498511752 3
"76" 153.254565133231 19.8286467525418 3
"77" 153.774973807913 6.70197316325573 3
"78" 154.858470889678 16.9283737059331 3
"79" 123.53285620021 50.2313457419425 3
"80" 123.931162665089 47.4014630014908 3
"81" 123.459939158507 47.567537025846 3
"82" 125.868999994364 47.7217534993581 3
"83" 123.812312176474 42.9055630703694 3
"84" 122.49783583433 57.4763589400185 3
"85" 119.179376529824 55.2925010168698 3
"86" 166.720078838235 49.0914124901128 3
"87" 107.885170480949 47.1354008262294 3
"88" 138.3261944507 25.8746209547844 3
"89" 131.720990327773 89.8456999471151 3
"90" 86.9314607922278 13.5383184740352 4
"91" 88.8588682965455 21.752755457006 4
"92" 85.4057305348487 16.7998130393559 4
"93" 86.335002359092 16.9726753519091 4
"94" 87.6747023347087 18.7155984762879 4
"95" 86.5665932130761 16.8894283867953 4
"96" 83.5722576704055 18.3219059168566 4
"97" 85.3678294162381 25.5936162051588 4
"98" 87.2330797805177 12.9936166643515 4
"99" 86.7391478598057 14.1698680984437 4
"100" 84.8985321908314 15.1988884106113 4
"101" 84.0710199761141 14.7699536366352 4
"102" 85.4387311992775 16.5000558097049 4
"103" 83.937621744977 12.6985420518592 4
"104" 88.1735917394162 11.3445795471954 4
"105" 85.2020421914598 18.6474686747362 4
"106" 82.5766233397715 14.5970500956605 4
"107" 83.8438774498941 12.3708293846343 4
"108" 83.78558375002 25.019135369298 4
"109" 87.794040597798 19.9712151542723 4
"110" 84.3708799319495 15.6217871885348 4
"111" 86.0113786517854 19.2436412540993 4
"112" 85.4261208585054 27.8063178669767 4
"113" 83.8491492404963 26.0358111384851 4
"114" 84.6054426636898 21.6764174578648 4
"115" 86.4634263359188 13.8558887262437 4
"116" 84.3579614297206 21.673197805451 4
"117" 85.5917179827443 11.6502606732031 4
"118" 84.548957805895 15.683245290197 4
"119" 84.829467424221 19.7439383164135 4
"120" 86.0853378909766 21.871394786898 4
"121" 85.6577827263272 13.4542353996821 4
"122" 84.4029308340378 16.8694041772523 4
"123" 87.2643978663272 16.1638790915602 4
"124" 85.260939579878 22.7617749211431 4
"125" 83.2098887037185 10.6108363691629 4
"126" 153.926859988353 17.8775379378564 4
"127" 154.552247362288 11.0983258013521 4
"128" 154.695042792245 14.3622143949843 4
"129" 153.150281741834 7.47192578415806 4
"130" 153.121889488968 7.17595743463073 4
"131" 153.126185270759 8.23108098295581 4
"132" 155.769324479108 20.3064101668183 4
"133" 154.972907081832 15.0728658714688 4
"134" 151.813086827589 8.43910195165996 4
"135" 154.81076691044 17.0268574205235 4
"136" 153.973939546281 17.5404376411037 4
"137" 153.213222486551 7.7810937311261 4
"138" 156.546214806607 19.3559963659821 4
"139" 155.129583563726 18.8846738390111 4
"140" 123.628817531075 46.7387008200954 4
"141" 124.897132668937 49.4996872295861 4
"142" 123.575275641056 49.1120553202004 4
"143" 124.204742550021 47.1176580163017 4
"144" 123.733089265354 51.6730070598 4
"145" 123.737158414532 47.9667565919267 4
"146" 123.258621375657 48.626441849441 4
"147" 124.06948624627 48.4413952404388 4
"148" 124.239461320121 50.6787850518763 4
"149" 123.562645616284 50.4755298737327 4
"150" 123.291618942415 49.0922474875962 4
"151" 124.057218198558 41.77412697614 4
"152" 124.751487309525 48.760784058953 4
"153" 124.51363889192 43.2826490954736 4
