"V1" "V2" "V3" "V4" "V5"
"1" 348.40822336968 981.145199985773 0 1 0
"2" 347.209628206602 987.508764176616 0 2 0
"3" 346.927262446216 987.548052162462 0 3 0
"4" 346.40573368662 979.758474493866 0 4 0
"5" 347.586871321318 976.820032033794 0 5 0
"6" 345.227930177788 980.291309634642 0 6 0
"7" 348.399266601184 982.596571740601 0 7 0
"8" 346.682467780606 984.122414094253 0 8 0
"9" 346.182218492956 980.628071747446 0 9 0
"10" 346.853467034487 978.237195485304 0 10 0
"11" 344.397807285807 982.543401163663 0 11 0
"12" 344.941904990232 985.100414787671 0 12 0
"13" 344.83440525337 976.13327363678 0 13 0
"14" 344.99585023261 975.484042741741 0 14 0
"15" 347.705900314103 989.731274125854 0 15 0
"16" 347.038948319021 980.631313211368 0 16 0
"17" 347.132935570221 982.718885722685 0 17 0
"18" 345.663618572035 983.580376362611 0 18 0
"19" 347.272389919063 976.316633556754 0 19 0
"20" 347.037896896023 971.739815914075 0 20 0
"21" 342.864745947276 974.961148716758 0 21 0
"22" 347.17103959363 979.113879662814 0 22 0
"23" 347.126381445072 977.604100289622 0 23 0
"24" 342.975973960005 984.676596516433 0 24 0
"25" 344.777579972928 976.695877067994 0 25 0
"26" 346.741100785851 981.968103008452 0 26 0
"27" 347.062503297564 976.70612236354 0 27 0
"28" 346.43490386397 976.637859951771 0 28 0
"29" 341.092719932019 985.75499450286 0 29 0
"30" 347.101686729682 983.353823432803 0 30 0
"31" 347.791007604511 978.373939821865 0 31 0
"32" 346.865671690368 971.781201403959 0 32 0
"33" 345.811660859378 968.079483619013 0 33 0
"34" 347.496742941549 981.580847771074 0 34 0
"35" 345.697373051772 982.116359396831 0 35 0
"36" 345.383615885854 982.07469253687 0 36 0
"37" 346.124767330588 979.210301011524 0 37 0
"38" 346.55780589868 977.781297801611 0 38 0
"39" 345.367797209336 979.701785250041 0 39 0
"40" 347.668532918634 980.042701259778 0 40 0
"41" 348.785684779626 988.28690258039 0 41 0
"42" 345.264917568715 987.009068641113 0 42 0
"43" 343.885406680325 984.937997719087 0 43 0
"44" 345.428555203978 986.171267296098 0 44 0
"45" 344.484837438258 982.89095056347 0 45 0
"46" 345.56616745748 983.720490771425 0 46 0
"47" 347.575036809937 974.980100585847 0 47 0
"48" 346.394601000249 989.372576461129 0 48 0
"49" 348.002175175405 979.620585572821 0 49 0
"50" 346.156926706159 983.478826707618 0 50 0
"51" 348.030313215204 983.57969380454 0 51 0
"52" 346.267317235633 980.430349113053 0 52 0
"53" 344.140856726517 984.938338644336 0 53 0
"54" 346.555812799157 985.590053960242 0 54 0
"55" 345.65783418171 977.359527870576 0 55 0
"56" 347.239935186334 976.74687315199 0 56 0
"57" 347.329655712894 986.081574638058 0 57 0
"58" 345.666251461888 992.99423316633 0 58 0
"59" 348.039898762362 979.761130703965 0 59 0
"60" 343.915274761461 982.497926494276 0 60 0
"61" 346.368432203453 981.577899259218 0 61 0
"62" 349.06821552541 986.682204233072 0 62 0
"63" 345.297099607183 986.175229819007 0 63 0
"64" 346.06674271734 985.334974812758 0 64 0
"65" 344.927203933691 981.906728819172 0 65 0
"66" 346.082215030144 976.234120869772 0 66 0
"67" 348.551387098787 978.242017357491 0 67 0
"68" 346.039750109484 984.256523627198 0 68 0
"69" 345.893362204383 984.513241736963 0 69 0
"70" 348.891676762178 983.342718545009 0 70 0
"71" 346.007356220443 976.340101183248 0 71 0
"72" 344.972709759696 981.473585039336 0 72 0
"73" 346.403619361364 981.235363981608 0 73 0
"74" 345.152017417108 977.700874662072 0 74 0
"75" 349.08643984678 981.482316945332 0 75 0
"76" 343.695823506721 983.406837126453 0 76 0
"77" 344.461571728367 983.106348271412 0 77 0
"78" 346.560900567885 971.986724139055 0 78 0
"79" 347.80896305257 976.382918759765 0 79 0
"80" 344.883353509145 981.266760517699 0 80 0
"81" 348.513967463476 977.596980479496 0 81 0
"82" 347.273871276682 977.609503685322 0 82 0
"83" 348.132453148555 979.743215020898 0 83 0
"84" 347.442937661625 981.549801568741 0 84 0
"85" 347.508846539871 975.627360041248 0 85 0
"86" 347.444370279898 985.531397494928 0 86 0
"87" 348.36322495483 986.377293044562 0 87 0
