335.0 235.15384615384616 144.0
344.0 240.8148148148148 107.0
344.0 243.75862068965517 110.0
344.0 262.9032258064516 152.0
344.0 269.90909090909093 173.0
351.0 273.8857142857143 129.0
351.0 301.3783783783784 165.0
375.0 317.7435897435897 183.0
375.0 297.7073170731707 173.0
375.0 301.6046511627907 156.0
375.0 314.31111111111113 222.0
375.0 293.78723404255317 185.0
375.0 296.83673469387753 194.0
375.0 293.54901960784315 186.0
375.0 304.37735849056605 216.0
375.0 327.2 235.0
375.0 308.9824561403509 226.0
375.0 316.1864406779661 187.0
375.0 305.42622950819674 194.0
382.0 302.87301587301585 174.0
382.0 316.75384615384615 173.0
386.0 318.35820895522386 196.0
386.0 330.4782608695652 201.0
386.0 329.77464788732397 200.0
386.0 335.4109589041096 222.0
386.0 338.92 219.0
386.0 337.7368421052632 213.0
386.0 342.15584415584414 188.0
386.0 347.2025316455696 250.0
386.0 346.95061728395063 240.0
386.0 344.8192771084337 228.0
386.0 345.9764705882353 245.0
386.0 342.91954022988506 202.0
387.0 355.314606741573 273.0
387.0 351.05494505494505 258.0
390.0 359.68817204301075 290.0
390.0 360.2 281.0
390.0 357.7216494845361 234.0
397.0 357.3030303030303 274.0
397.0 359.8910891089109 283.0
397.0 359.15533980582524 257.0
397.0 360.14285714285717 260.0
397.0 361.42056074766356 237.0
397.0 364.1926605504587 201.0
397.0 366.45045045045043 293.0
397.0 364.646017699115 229.0
397.0 364.5304347826087 238.0
397.0 373.1623931623932 268.0
397.0 374.3193277310924 280.0
397.0 377.6115702479339 302.0
398.0 378.4065040650407 326.0
398.0 375.216 272.0
398.0 376.23015873015873 300.0
398.0 377.43307086614175 295.0
398.0 378.984496124031 317.0
398.0 379.9465648854962 285.0
398.0 380.1203007518797 308.0
398.0 380.85185185185185 327.0
398.0 379.94160583941607 295.0
398.0 382.3525179856115 324.0
398.0 379.2269503546099 297.0
399.0 379.1958041958042 269.0
401.0 379.48275862068965 298.0
401.0 378.3061224489796 301.0
401.0 381.63758389261744 276.0
401.0 381.13907284768214 278.0
401.0 381.0980392156863 328.0
401.0 380.7935483870968 329.0
401.0 376.5987261146497 297.0
401.0 379.8176100628931 297.0
401.0 380.0993788819876 311.0
401.0 378.50306748466255 290.0
401.0 374.3575757575758 296.0
401.0 377.35928143712573 285.0
402.0 378.1715976331361 293.0
402.0 378.82456140350877 325.0
402.0 379.04624277456645 287.0
402.0 378.62857142857143 295.0
402.0 377.66477272727275 293.0
402.0 376.99435028248587 276.0
402.0 380.8491620111732 317.0
402.0 379.03314917127074 289.0
402.0 375.11475409836066 236.0
402.0 380.13513513513516 314.0
402.0 380.4438502673797 293.0
402.0 379.64550264550263 298.0
402.0 379.434554973822 294.0
402.0 379.4922279792746 265.0
402.0 379.7128205128205 293.0
402.0 378.9441624365482 300.0
402.0 379.4422110552764 301.0
402.0 377.82089552238807 217.0
402.0 378.51724137931035 301.0
402.0 381.64878048780486 305.0
402.0 382.3768115942029 311.0
402.0 382.4162679425837 304.0
402.0 380.53554502369667 290.0
402.0 381.86384976525824 295.0
402.0 381.6139534883721 275.0
402.0 382.0599078341014 281.0
402.0 380.6164383561644 280.0
402.0 379.03619909502265 270.0
402.0 380.1659192825112 286.0
402.0 377.9422222222222 269.0
402.0 381.0619469026549 312.0
403.0 380.12334801762114 307.0
404.0 381.2183406113537 331.0
404.0 378.6753246753247 278.0
404.0 381.90557939914163 279.0
404.0 382.60425531914893 320.0
404.0 383.8481012658228 284.0
404.0 383.4937238493724 263.0
404.0 383.6348547717842 259.0
404.0 384.4238683127572 302.0
404.0 383.0 266.0
404.0 384.3157894736842 300.0
