65.0 35.47 14.0
69.0 39.46 10.0
69.0 40.11 14.0
69.0 41.12 18.0
71.0 42.69 16.0
73.0 43.0 15.0
75.0 44.87 20.0
80.0 46.23 19.0
80.0 47.07 19.0
80.0 44.17 19.0
80.0 47.18 23.0
80.0 48.05 23.0
80.0 47.48 15.0
80.0 51.45 23.0
82.0 52.19 19.0
82.0 48.17 24.0
85.0 51.19 24.0
85.0 51.75 24.0
85.0 53.36 19.0
85.0 55.32 27.0
85.0 52.36 27.0
88.0 54.36 18.0
88.0 56.82 21.0
88.0 54.83 19.0
90.0 57.68 34.0
93.0 59.56 24.0
93.0 60.61 30.0
101.0 62.28 31.0
105.0 63.6 33.0
105.0 64.63 38.0
107.0 66.26 26.0
107.0 68.93 38.0
107.0 72.52 38.0
107.0 71.19 40.0
107.0 70.77 40.0
113.0 76.08 51.0
113.0 76.87 51.0
113.0 77.49 45.0
113.0 82.17 46.0
116.0 83.33 50.0
116.0 82.17 54.0
116.0 85.37 58.0
116.0 85.78 53.0
116.0 84.9 64.0
116.0 84.11 58.0
116.0 84.89 58.0
120.0 83.84 53.0
120.0 88.16 56.0
120.0 88.81 62.0
120.0 89.69 61.0
120.0 90.31 64.0
120.0 91.74 56.0
120.0 92.22 58.0
120.0 90.26 56.0
120.0 92.86 47.0
120.0 92.45 64.0
120.0 92.47 67.0
120.0 91.6 67.0
120.0 91.02 66.0
120.0 92.7 67.0
124.0 95.77 72.0
124.0 93.45 67.0
124.0 93.53 67.0
125.0 91.01 65.0
125.0 93.3 67.0
125.0 96.12 57.0
125.0 95.56 71.0
125.0 96.18 75.0
125.0 95.83 53.0
125.0 96.77 62.0
127.0 98.52 71.0
127.0 97.83 67.0
132.0 97.57 68.0
132.0 93.96 61.0
132.0 96.19 73.0
132.0 99.29 76.0
132.0 96.52 67.0
132.0 95.97 71.0
132.0 96.06 68.0
132.0 99.29 68.0
132.0 96.29 62.0
132.0 96.57 68.0
132.0 96.01 69.0
132.0 98.21 61.0
135.0 100.23 71.0
135.0 102.68 64.0
144.0 104.98 77.0
144.0 104.75 81.0
144.0 107.63 81.0
144.0 107.74 78.0
144.0 106.63 79.0
144.0 106.68 84.0
144.0 105.66 80.0
144.0 105.01 78.0
144.0 102.26 72.0
144.0 102.75 70.0
144.0 103.27 77.0
144.0 103.29 65.0
144.0 104.97 72.0
144.0 103.84 77.0
144.0 105.77 75.0
144.0 104.28 64.0
144.0 106.28 68.0
144.0 106.42 68.0
145.0 106.79 78.0
145.0 108.16 77.0
145.0 110.49 82.0
145.0 112.85 77.0
145.0 113.69 80.0
145.0 115.89 82.0
146.0 117.58 77.0
147.0 117.16 84.0
148.0 111.24 86.0
148.0 112.3 86.0
148.0 115.46 90.0
148.0 115.26 86.0
148.0 115.93 80.0
148.0 114.88 77.0
148.0 114.25 75.0
148.0 115.89 80.0
148.0 114.27 78.0
148.0 115.25 86.0
148.0 114.55 82.0
148.0 117.5 85.0
148.0 116.48 84.0
148.0 118.14 76.0
148.0 116.66 88.0
148.0 117.02 81.0
148.0 113.61 80.0
148.0 114.46 85.0
148.0 114.84 73.0
148.0 116.98 76.0
148.0 120.37 90.0
148.0 120.09 85.0
148.0 120.6 95.0
148.0 121.82 88.0
151.0 121.03 89.0
152.0 119.77 87.0
152.0 122.39 87.0
153.0 125.47 93.0
157.0 124.59 92.0
157.0 126.35 99.0
157.0 126.68 92.0
157.0 128.41 99.0
158.0 127.26 93.0
161.0 127.91 102.0
161.0 128.59 99.0
161.0 128.17 99.0
166.0 125.87 87.0
166.0 127.87 94.0
166.0 129.71 99.0
166.0 130.16 91.0
166.0 128.05 94.0
166.0 127.5 99.0
166.0 127.47 99.0
166.0 128.42 100.0
166.0 127.78 99.0
166.0 129.0 100.0
166.0 132.22 102.0
166.0 132.11 101.0
166.0 132.52 102.0
166.0 132.36 98.0
166.0 133.87 105.0
166.0 132.64 103.0
169.0 133.21 100.0
169.0 132.58 102.0
169.0 132.73 102.0
169.0 132.09 104.0
169.0 130.55 99.0
169.0 133.3 103.0
169.0 132.17 103.0
169.0 130.17 101.0
169.0 132.59 109.0
169.0 127.76 97.0
169.0 127.68 98.0
169.0 130.63 94.0
169.0 128.53 97.0
169.0 131.98 100.0
169.0 131.6 101.0
169.0 132.56 100.0
169.0 132.55 102.0
169.0 132.72 105.0
169.0 131.91 99.0
169.0 132.93 104.0
169.0 130.0 107.0
169.0 130.94 106.0
169.0 130.43 99.0
169.0 128.47 103.0
169.0 126.92 92.0
169.0 126.36 95.0
169.0 126.64 101.0
169.0 128.36 100.0
169.0 130.99 99.0
169.0 130.95 99.0
169.0 130.1 106.0
169.0 133.33 110.0
169.0 130.65 94.0
169.0 127.25 87.0
174.0 128.89 92.0
174.0 127.4 90.0
174.0 131.49 93.0
174.0 129.9 96.0
174.0 129.91 99.0
174.0 125.96 100.0
174.0 128.98 94.0
174.0 130.4 98.0
174.0 133.22 97.0
174.0 135.24 96.0
174.0 134.83 96.0
174.0 136.48 109.0
174.0 136.06 109.0
174.0 135.38 110.0
174.0 135.38 100.0
174.0 135.68 104.0
174.0 137.33 105.0
174.0 136.71 104.0
174.0 139.72 115.0
174.0 138.1 101.0
174.0 138.0 107.0
174.0 139.84 114.0
174.0 140.91 108.0
174.0 139.01 114.0
174.0 139.07 100.0
174.0 141.02 111.0
174.0 140.6 105.0
174.0 140.42 103.0
174.0 136.97 104.0
174.0 139.86 103.0
174.0 138.85 108.0
174.0 140.1 112.0
176.0 140.95 116.0
176.0 141.46 109.0
176.0 136.92 100.0
176.0 140.32 112.0
176.0 138.22 111.0
176.0 135.4 107.0
176.0 135.83 99.0
176.0 136.38 109.0
176.0 137.36 105.0
176.0 138.7 109.0
176.0 138.24 107.0
176.0 138.69 103.0
176.0 140.53 110.0
176.0 141.22 113.0
176.0 141.78 117.0
177.0 140.46 114.0
177.0 141.62 111.0
177.0 139.41 108.0
177.0 140.36 111.0
177.0 139.47 109.0
177.0 140.0 106.0
177.0 138.31 110.0
177.0 139.75 97.0
177.0 139.08 112.0
178.0 142.34 108.0
178.0 143.49 114.0
178.0 144.95 115.0
178.0 143.71 115.0
178.0 143.64 107.0
178.0 146.05 116.0
178.0 144.48 108.0
178.0 148.05 108.0
178.0 146.45 121.0
178.0 144.23 117.0
178.0 145.08 121.0
178.0 146.22 114.0
178.0 147.58 115.0
180.0 148.13 122.0
180.0 148.82 118.0
180.0 149.8 113.0
180.0 147.87 122.0
180.0 149.31 117.0
180.0 149.48 114.0
180.0 149.59 119.0
180.0 150.78 110.0
180.0 152.6 120.0
180.0 152.3 118.0
186.0 151.5 122.0
186.0 156.28 128.0
186.0 157.99 126.0
186.0 157.5 122.0
186.0 154.87 126.0
186.0 154.21 131.0
186.0 153.92 126.0
187.0 154.9 120.0
187.0 152.36 121.0
187.0 154.25 124.0
187.0 154.34 132.0
187.0 153.22 134.0
187.0 152.88 124.0
187.0 152.52 126.0
187.0 154.2 128.0
187.0 152.95 124.0
187.0 155.57 123.0
188.0 154.65 125.0
188.0 154.08 123.0
188.0 153.25 129.0
188.0 152.38 116.0
188.0 152.54 122.0
188.0 155.08 125.0
188.0 153.64 122.0
188.0 155.08 119.0
188.0 155.2 122.0
188.0 154.23 119.0
188.0 153.89 122.0
188.0 153.8 109.0
188.0 150.22 125.0
188.0 153.94 130.0
188.0 159.68 125.0
188.0 157.84 128.0
189.0 159.1 125.0
189.0 157.75 133.0
189.0 158.19 125.0
189.0 155.93 122.0
189.0 154.36 121.0
189.0 155.84 134.0
189.0 155.51 125.0
189.0 154.97 113.0
189.0 156.4 124.0
189.0 154.65 119.0
189.0 154.55 126.0
