65.0 37.76 12.0
65.0 36.08 16.0
65.0 34.82 13.0
65.0 40.68 16.0
67.0 43.56 20.0
70.0 40.62 17.0
70.0 39.64 17.0
70.0 37.58 14.0
70.0 40.76 17.0
85.0 46.24 21.0
85.0 44.84 16.0
85.0 45.6 19.0
85.0 44.7 22.0
85.0 46.34 21.0
85.0 46.14 19.0
85.0 50.96 24.0
85.0 50.0 27.0
85.0 50.62 15.0
85.0 55.58 20.0
95.0 57.36 18.0
105.0 62.5 37.0
105.0 62.46 35.0
105.0 62.22 30.0
105.0 66.82 42.0
105.0 64.72 38.0
105.0 64.5 38.0
105.0 65.58 37.0
105.0 65.88 40.0
105.0 70.8 33.0
117.0 70.52 40.0
117.0 69.12 29.0
117.0 72.92 35.0
119.0 71.04 39.0
119.0 76.1 47.0
119.0 77.76 39.0
119.0 74.54 51.0
119.0 70.16 39.0
119.0 71.38 33.0
119.0 74.5 44.0
119.0 80.3 48.0
122.0 84.34 41.0
122.0 85.2 47.0
122.0 83.42 51.0
122.0 84.6 55.0
122.0 86.38 41.0
122.0 86.46 52.0
122.0 88.3 46.0
122.0 85.7 60.0
122.0 90.1 59.0
122.0 91.9 66.0
122.0 94.5 67.0
122.0 90.62 68.0
122.0 90.9 65.0
122.0 91.76 63.0
122.0 90.24 50.0
122.0 93.22 67.0
122.0 88.26 54.0
122.0 89.98 66.0
122.0 89.34 61.0
122.0 86.58 52.0
122.0 88.06 64.0
122.0 90.96 55.0
122.0 90.54 63.0
122.0 86.14 54.0
122.0 87.88 57.0
122.0 87.48 65.0
122.0 90.46 57.0
122.0 89.38 66.0
122.0 87.78 55.0
126.0 88.88 57.0
128.0 94.52 59.0
128.0 91.92 65.0
128.0 91.66 60.0
128.0 88.46 56.0
128.0 93.68 71.0
128.0 96.68 68.0
128.0 95.36 64.0
128.0 91.98 71.0
128.0 90.68 73.0
128.0 86.98 57.0
128.0 85.9 62.0
128.0 85.26 58.0
128.0 88.44 53.0
128.0 90.86 64.0
128.0 89.98 61.0
128.0 89.36 57.0
128.0 87.02 55.0
130.0 87.0 45.0
130.0 89.2 62.0
130.0 83.54 60.0
130.0 88.24 58.0
130.0 89.08 44.0
130.0 94.92 64.0
130.0 96.58 53.0
130.0 99.36 65.0
130.0 99.66 67.0
130.0 99.56 78.0
130.0 101.74 54.0
130.0 101.32 73.0
130.0 101.12 78.0
130.0 102.0 68.0
130.0 103.14 74.0
130.0 94.34 60.0
130.0 96.44 60.0
130.0 96.9 60.0
130.0 105.02 79.0
130.0 105.14 75.0
130.0 102.62 74.0
130.0 103.08 79.0
130.0 105.54 78.0
130.0 104.02 73.0
130.0 105.52 85.0
130.0 104.3 74.0
130.0 104.72 81.0
130.0 101.3 79.0
130.0 100.14 76.0
130.0 99.98 74.0
130.0 99.86 81.0
130.0 101.68 73.0
130.0 99.58 67.0
130.0 108.44 85.0
138.0 110.74 84.0
138.0 109.58 75.0
138.0 111.0 83.0
138.0 108.56 90.0
138.0 109.06 85.0
140.0 108.8 82.0
140.0 111.82 82.0
140.0 109.24 77.0
140.0 104.94 79.0
140.0 106.6 79.0
140.0 106.76 79.0
140.0 107.2 80.0
140.0 109.78 84.0
151.0 111.22 88.0
151.0 116.56 93.0
151.0 116.1 90.0
151.0 116.56 80.0
151.0 120.82 93.0
151.0 121.7 100.0
151.0 120.58 97.0
151.0 118.8 96.0
151.0 116.42 83.0
151.0 119.36 89.0
151.0 120.86 86.0
151.0 126.32 103.0
151.0 126.62 106.0
151.0 125.66 99.0
151.0 123.96 91.0
156.0 124.82 101.0
158.0 125.78 93.0
158.0 124.6 102.0
158.0 127.48 104.0
158.0 126.44 88.0
158.0 122.44 95.0
158.0 123.92 92.0
158.0 129.04 95.0
158.0 131.0 93.0
158.0 133.56 102.0
158.0 132.88 93.0
158.0 130.7 95.0
158.0 126.14 106.0
158.0 126.5 96.0
158.0 123.62 98.0
158.0 123.18 85.0
163.0 125.98 99.0
163.0 128.26 98.0
163.0 133.06 80.0
167.0 134.26 100.0
167.0 131.02 109.0
167.0 128.9 96.0
167.0 130.26 96.0
167.0 133.3 95.0
167.0 128.48 98.0
167.0 132.38 101.0
167.0 132.18 100.0
167.0 130.96 109.0
167.0 130.06 97.0
167.0 129.1 100.0
167.0 126.86 96.0
167.0 132.22 98.0
167.0 134.44 102.0
167.0 132.36 104.0
167.0 131.74 111.0
167.0 123.6 96.0
167.0 123.24 90.0
167.0 127.38 84.0
167.0 130.52 96.0
167.0 130.88 104.0
167.0 135.4 105.0
167.0 137.92 107.0
167.0 136.26 102.0
167.0 136.44 116.0
167.0 132.42 112.0
167.0 128.62 98.0
167.0 130.38 100.0
167.0 131.96 104.0
167.0 136.08 104.0
167.0 141.28 100.0
167.0 140.44 112.0
167.0 141.6 117.0
167.0 140.3 117.0
167.0 139.88 114.0
167.0 139.22 115.0
168.0 135.56 104.0
168.0 136.66 102.0
168.0 136.26 95.0
168.0 138.24 118.0
168.0 137.04 114.0
168.0 134.78 104.0
168.0 134.1 100.0
168.0 136.3 118.0
168.0 137.44 112.0
168.0 131.42 106.0
168.0 135.56 107.0
168.0 136.58 109.0
168.0 143.34 117.0
168.0 141.18 105.0
168.0 138.2 110.0
168.0 136.04 113.0
168.0 135.18 114.0
168.0 136.08 97.0
168.0 139.1 114.0
168.0 138.48 112.0
168.0 137.52 107.0
168.0 132.18 110.0
168.0 130.24 106.0
168.0 129.8 99.0
168.0 131.72 95.0
168.0 130.36 96.0
168.0 126.28 95.0
168.0 124.98 99.0
168.0 130.94 100.0
168.0 134.42 101.0
168.0 137.82 113.0
168.0 135.08 102.0
168.0 138.08 106.0
168.0 137.22 107.0
168.0 138.82 112.0
168.0 136.42 100.0
168.0 131.2 104.0
168.0 134.42 98.0
168.0 129.46 103.0
168.0 127.86 105.0
168.0 128.3 95.0
168.0 128.46 92.0
168.0 129.34 97.0
168.0 130.82 104.0
168.0 123.08 93.0
168.0 121.1 97.0
168.0 127.38 99.0
168.0 128.36 97.0
168.0 130.06 97.0
168.0 134.1 102.0
168.0 131.24 94.0
168.0 128.44 92.0
168.0 131.0 102.0
168.0 137.18 102.0
168.0 138.48 114.0
168.0 137.38 110.0
168.0 134.32 99.0
168.0 129.06 96.0
168.0 133.54 93.0
168.0 136.86 103.0
168.0 137.08 100.0
168.0 134.4 101.0
168.0 134.08 102.0
168.0 134.08 103.0
168.0 135.44 101.0
168.0 137.66 113.0
168.0 135.5 111.0
168.0 139.42 112.0
168.0 134.72 113.0
168.0 133.7 108.0
169.0 135.68 113.0
169.0 137.02 115.0
169.0 137.3 108.0
169.0 139.46 113.0
169.0 135.5 106.0
169.0 137.24 115.0
169.0 138.76 104.0
169.0 133.44 92.0
169.0 136.06 110.0
169.0 139.08 113.0
176.0 141.94 109.0
176.0 144.1 95.0
176.0 143.38 111.0
176.0 144.66 110.0
176.0 141.56 110.0
176.0 142.2 111.0
176.0 138.92 115.0
176.0 138.3 112.0
176.0 136.5 94.0
176.0 138.34 109.0
176.0 135.3 104.0
176.0 136.42 101.0
176.0 135.06 107.0
176.0 135.24 106.0
176.0 128.74 105.0
176.0 133.56 89.0
176.0 136.12 105.0
176.0 131.06 103.0
176.0 134.06 110.0
176.0 138.2 103.0
176.0 132.86 108.0
176.0 129.92 96.0
176.0 129.24 101.0
176.0 129.5 89.0
176.0 133.94 104.0
176.0 132.38 101.0
176.0 134.24 110.0
176.0 137.96 113.0
176.0 138.12 115.0
176.0 135.18 94.0
176.0 132.88 111.0
176.0 135.56 99.0
176.0 138.98 102.0
176.0 138.68 100.0
176.0 133.5 93.0
176.0 138.7 106.0
176.0 137.72 113.0
176.0 134.22 110.0
176.0 139.82 104.0
176.0 136.38 97.0
176.0 136.52 105.0
176.0 141.38 109.0
176.0 139.18 115.0
176.0 139.42 109.0
176.0 135.26 106.0
176.0 136.3 106.0
176.0 134.46 102.0
176.0 131.92 95.0
176.0 129.94 102.0
176.0 129.54 99.0
176.0 128.46 100.0
176.0 131.28 95.0
176.0 136.72 110.0
176.0 131.44 104.0
176.0 134.26 110.0
176.0 135.82 108.0
176.0 134.7 99.0
176.0 135.98 95.0
176.0 137.44 112.0
176.0 136.96 101.0
176.0 138.36 111.0
176.0 139.98 117.0
176.0 140.26 112.0
176.0 137.54 112.0
176.0 135.94 107.0
176.0 139.52 111.0
176.0 137.34 98.0
176.0 138.98 116.0
176.0 139.64 112.0
176.0 139.28 110.0
176.0 137.54 109.0
176.0 134.36 104.0
176.0 137.62 109.0
176.0 139.14 114.0
176.0 139.4 96.0
176.0 141.24 103.0
176.0 140.42 106.0
176.0 139.66 109.0
