377.0 227.315 105.0
377.0 223.675 80.0
377.0 226.935 105.0
377.0 234.03 101.0
379.0 237.995 119.0
379.0 236.285 112.0
379.0 238.71 128.0
381.0 239.16 93.0
381.0 241.555 108.0
381.0 239.695 93.0
381.0 234.715 79.0
381.0 241.895 108.0
381.0 237.42 101.0
381.0 235.38 108.0
381.0 234.98 110.0
381.0 237.64 117.0
381.0 239.76 107.0
381.0 229.715 96.0
381.0 233.925 115.0
381.0 239.48 116.0
381.0 246.485 121.0
381.0 249.57 124.0
381.0 241.21 118.0
381.0 252.525 116.0
381.0 257.545 101.0
381.0 261.795 101.0
381.0 267.805 151.0
381.0 270.49 147.0
381.0 262.435 119.0
381.0 257.21 127.0
381.0 265.89 116.0
381.0 270.17 110.0
381.0 270.765 141.0
381.0 274.765 118.0
381.0 273.755 90.0
381.0 281.51 135.0
382.0 290.75 136.0
384.0 292.565 169.0
384.0 296.18 165.0
387.0 296.17 143.0
388.0 298.42 166.0
388.0 290.585 167.0
388.0 297.315 168.0
388.0 300.335 145.0
389.0 304.2 172.0
389.0 312.585 191.0
389.0 322.15 195.0
389.0 318.53 201.0
389.0 313.415 148.0
389.0 312.935 203.0
389.0 312.675 203.0
389.0 311.15 204.0
389.0 314.41 197.0
389.0 320.455 220.0
389.0 321.6 211.0
389.0 325.84 216.0
389.0 327.58 234.0
389.0 322.04 228.0
389.0 322.645 193.0
390.0 322.285 207.0
390.0 327.25 208.0
390.0 327.825 222.0
390.0 329.805 194.0
390.0 331.84 230.0
390.0 330.84 218.0
390.0 328.865 200.0
390.0 328.05 190.0
390.0 326.695 197.0
390.0 337.455 244.0
390.0 338.935 195.0
390.0 338.355 238.0
390.0 342.32 220.0
390.0 337.76 217.0
390.0 339.065 227.0
390.0 339.35 190.0
390.0 339.635 205.0
390.0 341.18 219.0
390.0 342.755 194.0
390.0 340.165 224.0
390.0 332.05 198.0
390.0 335.78 243.0
390.0 335.615 228.0
390.0 333.44 225.0
394.0 336.55 223.0
394.0 330.84 226.0
394.0 334.44 228.0
394.0 331.98 251.0
394.0 335.8 238.0
394.0 333.385 219.0
394.0 330.445 232.0
394.0 331.96 223.0
394.0 331.89 218.0
394.0 334.195 241.0
394.0 329.84 217.0
394.0 332.645 222.0
394.0 331.82 189.0
394.0 332.58 148.0
394.0 327.44 152.0
394.0 330.275 206.0
394.0 333.17 223.0
394.0 333.99 233.0
394.0 330.795 176.0
394.0 334.655 207.0
394.0 331.385 188.0
394.0 332.725 203.0
394.0 337.475 202.0
394.0 340.09 219.0
394.0 340.005 223.0
394.0 338.72 209.0
394.0 341.125 232.0
394.0 345.07 226.0
394.0 342.7 212.0
394.0 346.01 238.0
394.0 345.585 246.0
394.0 347.36 243.0
394.0 347.785 247.0
397.0 350.43 234.0
397.0 350.74 271.0
397.0 345.44 272.0
397.0 349.035 250.0
397.0 349.385 257.0
397.0 351.265 263.0
397.0 350.33 264.0
397.0 357.155 288.0
397.0 356.195 253.0
397.0 359.13 304.0
397.0 358.88 275.0
397.0 355.745 256.0
397.0 357.08 291.0
397.0 357.635 272.0
397.0 355.175 293.0
397.0 354.75 278.0
397.0 352.175 277.0
397.0 349.665 254.0
397.0 349.73 206.0
397.0 347.115 219.0
397.0 351.275 251.0
397.0 353.585 279.0
397.0 351.9 256.0
397.0 355.81 278.0
397.0 356.74 277.0
397.0 356.675 268.0
397.0 355.72 266.0
397.0 358.355 286.0
397.0 355.97 282.0
397.0 354.625 258.0
397.0 353.95 271.0
397.0 355.96 290.0
397.0 353.375 285.0
397.0 354.645 289.0
397.0 355.915 284.0
397.0 355.44 278.0
397.0 361.175 278.0
397.0 362.865 302.0
397.0 364.455 303.0
397.0 363.19 303.0
397.0 366.43 306.0
397.0 367.185 307.0
397.0 369.595 310.0
397.0 368.33 302.0
397.0 367.09 306.0
397.0 370.82 314.0
397.0 367.575 309.0
397.0 366.86 320.0
397.0 367.3 325.0
397.0 367.365 277.0
397.0 368.0 286.0
397.0 366.6 314.0
397.0 366.615 311.0
397.0 364.785 304.0
397.0 361.94 300.0
397.0 365.23 288.0
397.0 366.875 315.0
397.0 362.47 298.0
397.0 360.71 284.0
397.0 358.9 259.0
397.0 360.25 255.0
397.0 359.385 267.0
397.0 363.65 288.0
397.0 365.04 296.0
397.0 365.15 311.0
397.0 367.41 291.0
397.0 367.545 297.0
397.0 367.015 299.0
397.0 366.64 254.0
397.0 367.205 297.0
397.0 367.69 278.0
397.0 365.315 312.0
397.0 363.695 283.0
397.0 363.21 309.0
397.0 363.305 273.0
397.0 362.79 257.0
397.0 366.48 315.0
397.0 363.055 273.0
397.0 365.01 250.0
397.0 359.95 261.0
397.0 360.825 246.0
397.0 363.86 306.0
397.0 364.305 299.0
397.0 363.53 300.0
397.0 364.26 307.0
397.0 363.07 304.0
397.0 356.9 297.0
397.0 362.225 298.0
397.0 360.01 292.0
397.0 358.945 271.0
397.0 362.34 269.0
397.0 364.21 304.0
397.0 364.535 294.0
397.0 363.225 303.0
397.0 361.715 290.0
397.0 361.15 308.0
397.0 360.95 297.0
397.0 359.545 281.0
397.0 361.21 296.0
397.0 359.875 288.0
397.0 358.98 295.0
397.0 361.175 301.0
397.0 360.16 273.0
397.0 362.215 259.0
397.0 362.405 288.0
397.0 357.205 268.0
397.0 357.89 223.0
397.0 356.83 223.0
397.0 359.645 220.0
397.0 354.655 253.0
397.0 357.99 253.0
399.0 361.875 260.0
399.0 358.305 225.0
399.0 363.015 264.0
399.0 364.035 270.0
399.0 365.98 281.0
399.0 367.54 280.0
399.0 366.645 287.0
399.0 363.61 268.0
399.0 365.595 296.0
399.0 365.315 275.0
399.0 368.505 283.0
399.0 368.805 266.0
399.0 369.28 306.0
399.0 368.76 287.0
399.0 363.85 288.0
399.0 361.705 258.0
399.0 363.17 287.0
399.0 364.64 301.0
399.0 362.87 286.0
399.0 360.87 247.0
399.0 358.28 258.0
399.0 359.97 282.0
399.0 360.74 292.0
399.0 360.615 286.0
399.0 362.72 284.0
399.0 362.675 316.0
399.0 364.465 271.0
399.0 363.32 296.0
399.0 364.67 296.0
399.0 365.32 293.0
399.0 364.715 301.0
399.0 364.22 282.0
399.0 363.545 294.0
399.0 364.855 285.0
399.0 363.305 294.0
399.0 364.975 303.0
399.0 365.245 315.0
399.0 365.9 302.0
399.0 365.56 301.0
399.0 365.16 293.0
399.0 366.885 301.0
399.0 366.39 303.0
399.0 368.3 314.0
399.0 366.51 318.0
399.0 367.215 312.0
399.0 368.13 306.0
399.0 366.13 295.0
399.0 367.69 282.0
399.0 369.135 319.0
399.0 368.04 316.0
399.0 369.75 328.0
399.0 368.165 315.0
400.0 370.865 325.0
400.0 370.43 314.0
400.0 370.61 311.0
400.0 371.75 304.0
400.0 370.095 279.0
400.0 371.625 304.0
400.0 370.435 290.0
400.0 371.415 334.0
400.0 370.2 310.0
400.0 366.99 306.0
400.0 368.145 287.0
400.0 368.855 302.0
400.0 368.96 294.0
400.0 368.55 305.0
400.0 366.495 304.0
400.0 362.86 296.0
400.0 364.965 313.0
400.0 365.135 306.0
400.0 363.99 320.0
400.0 365.64 294.0
400.0 366.78 314.0
400.0 364.52 322.0
400.0 364.655 304.0
400.0 364.8 299.0
400.0 367.515 305.0
400.0 367.415 324.0
400.0 367.75 309.0
400.0 367.625 302.0
400.0 367.16 315.0
400.0 368.59 319.0
400.0 368.925 324.0
400.0 366.95 296.0
400.0 368.255 326.0
400.0 367.65 319.0
400.0 369.425 304.0
400.0 366.83 271.0
400.0 365.32 313.0
400.0 365.955 315.0
400.0 367.46 328.0
400.0 366.985 309.0
400.0 366.315 304.0
400.0 365.915 320.0
400.0 363.88 310.0
400.0 363.005 285.0
400.0 361.525 308.0
400.0 361.89 276.0
400.0 362.575 283.0
400.0 363.79 257.0
400.0 362.095 292.0
400.0 360.445 267.0
400.0 360.25 278.0
400.0 360.375 258.0
400.0 363.76 312.0
400.0 361.605 311.0
400.0 362.71 288.0
400.0 361.67 287.0
400.0 362.98 282.0
400.0 361.48 263.0
400.0 362.485 286.0
400.0 365.29 304.0
400.0 363.795 295.0
400.0 364.205 300.0
400.0 362.65 287.0
400.0 363.73 286.0
400.0 364.775 275.0
400.0 366.295 284.0
400.0 367.435 331.0
400.0 366.375 308.0
400.0 364.225 300.0
400.0 363.265 316.0
400.0 366.43 303.0
400.0 366.04 290.0
400.0 366.995 314.0
400.0 365.69 288.0
400.0 365.625 298.0
