"V1" "V2" "V3"
"1" 108.934137033044 110.297115684124 1
"2" 106.619084789632 121.619373380473 1
"3" 110.137287753241 118.490864367299 1
"4" 105.673019164663 122.208059193855 1
"5" 109.416108119706 115.8967869297 1
"6" 114.12144339857 116.355738254976 1
"7" 110.944295093368 120.523687655031 1
"8" 110.061130431741 111.33255274985 2
"9" 107.509145462225 117.210866304045 2
"10" 108.576765163855 120.446937617152 2
"11" 108.80260555559 118.421003664799 2
"12" 107.088080004834 114.95162345198 2
"13" 109.464905830684 115.903544823747 2
"14" 110.339216164026 118.323392662226 2
"15" 110.211761642863 115.248031075316 2
"16" 112.717788339474 116.614860050951 2
"17" 110.826906281914 120.448477114159 2
"18" 111.006801070155 120.346182600492 2
"19" 112.071362152467 119.698351935704 2
"20" 111.912512048263 120.23951930655 2
"21" 107.035099133163 120.992762611291 2
"22" 109.806590814935 118.221938125195 2
"23" 106.52977493229 121.067903840479 2
"24" 110.352127882478 118.162694457496 2
"25" 110.877080326369 109.976906609321 2
"26" 103.609032937103 115.128949722734 3
"27" 110.028751236967 114.861733835515 3
"28" 108.566578001508 117.257524959834 3
"29" 111.205578303108 119.254546799734 3
"30" 107.733874822144 116.93345029247 3
"31" 112.214236396166 115.594933028186 3
"32" 110.846777762714 120.901385566792 3
"33" 110.968764404727 116.71604958385 3
"34" 109.707712086899 118.67323711776 3
"35" 110.586022195613 115.501295545959 3
"36" 109.507506128153 115.153027778484 3
"37" 110.589144350738 121.086357456244 3
"38" 110.60096760403 109.387991778165 3
"39" 105.844830458625 121.240566187057 3
"40" 113.078295733715 115.994076161901 3
"41" 110.625349195642 111.800479799864 3
"42" 110.803107363515 115.684265799221 3
"43" 110.750072899702 116.516116981679 3
"44" 106.086550801074 121.286529774044 3
"45" 110.15216730712 117.609571220736 3
"46" 105.625983445492 115.154834140349 3
"47" 106.935072474137 122.455828470042 3
"48" 103.993517583796 117.534611189983 3
"49" 109.934803739 111.688217741354 3
"50" 109.023765388546 119.120719093961 3
"51" 110.248583006152 115.461370010642 3
"52" 107.923530850019 114.462056633186 3
"53" 107.165145630437 117.03576810398 3
"54" 108.878598249624 118.011791601773 3
"55" 109.524542853297 111.962194726515 3
"56" 107.904276364952 117.229789083797 3
"57" 110.926795101682 110.154432243657 3
"58" 107.644089571054 115.551201791987 3
"59" 109.518349248974 115.675162320156 3
"60" 109.510425521332 118.563227710836 3
"61" 105.896621390781 114.551066727926 3
"62" 110.789308030613 115.459104344079 3
"63" 110.603386805089 112.984224647369 3
"64" 107.897046320558 119.749198742288 3
"65" 111.214020699397 114.961010229504 3
"66" 109.036309536799 113.322603079416 3
"67" 109.7495790489 117.240858266784 3
"68" 105.450471943898 115.390123038925 3
"69" 107.407807482162 117.368540427134 3
"70" 108.369543299486 121.180332922233 3
"71" 110.081443668314 111.855377131345 3
"72" 105.274838813779 120.111664642082 4
"73" 109.389549230815 118.270504037184 4
"74" 109.96725206852 112.107217102157 4
"75" 107.757492168628 115.754564520559 4
"76" 109.070636647491 118.540174711546 4
"77" 109.609244629086 118.309618849991 4
"78" 109.018967012664 114.34304743564 4
"79" 110.333162220499 112.737948502039 4
"80" 104.735305084913 117.092673102566 4
"81" 107.845734460816 116.979809252639 4
"82" 113.315504777271 114.682260512082 4
"83" 108.892649684374 111.743100992707 4
"84" 110.710177750829 116.173789359639 4
"85" 111.069213952762 119.440179143728 4
"86" 110.992804401341 114.466655014369 4
"87" 110.033904602945 114.737107553207 4
"88" 108.507899045307 114.803816828159 4
"89" 109.558084861502 115.664958178288 4
"90" 110.077832261899 121.879269530894 4
"91" 108.663742651784 115.749998851442 4
"92" 105.733615500764 114.360105635089 4
"93" 111.016896292336 116.512528240778 4
"94" 110.188112163252 113.13767200841 4
"95" 109.140485780657 112.01753129095 4
"96" 107.99870489736 113.530310958026 4
"97" 109.865832327883 111.681959115865 4
"98" 109.997718989482 116.775988893837 4
"99" 103.858737323461 114.249556741461 4
"100" 105.416675687417 115.535678253921 4
"101" 110.837275760982 116.662316618727 4
"102" 105.478943292734 115.167668737164 4
"103" 108.85390427915 116.546601268344 4
"104" 108.897978153397 113.559388759492 4
"105" 109.392683869466 117.070382350029 4
"106" 103.166279003447 113.131337396628 4
"107" 103.496821815696 114.816135530869 4
"108" 110.1557434233 116.239044471871 4
"109" 107.007016130177 120.539522015209 4
"110" 107.686075632408 115.424853984065 4
